  Time                 , V(C1:1)              , V(U1A:OUT)           
  7.098061223286e-04  ,8.038775934278e-01  ,-3.790588021576e-02  
  7.103795666951e-04  ,7.924087060987e-01  ,-1.049708605296e-01  
  7.110159535664e-04  ,7.796809686719e-01  ,-1.633597069129e-03  
  7.116386075276e-04  ,7.672278894483e-01  ,2.186727502263e-01  
  7.124589581746e-04  ,7.508208765088e-01  ,4.648746417064e-01  
  7.130964894551e-04  ,7.380702508985e-01  ,4.886380652919e-01  
  7.137776036519e-04  ,7.244479669629e-01  ,3.469069216466e-01  
  7.144477505940e-04  ,7.110450281201e-01  ,1.345211638292e-01  
  7.150473256367e-04  ,6.990535272657e-01  ,-1.744850711473e-02  
  7.155893941182e-04  ,6.882121576368e-01  ,-6.492010426957e-02  
  7.160939831990e-04  ,6.781203760205e-01  ,-1.549794742818e-02  
  7.167224545735e-04  ,6.655509485303e-01  ,1.435145961178e-01  
  7.174074788350e-04  ,6.518504633008e-01  ,3.549582842174e-01  
  7.182116170186e-04  ,6.357676996289e-01  ,4.526899327106e-01  
  7.188749928730e-04  ,6.225001825391e-01  ,3.879320476518e-01  
  7.195726056355e-04  ,6.085479272901e-01  ,2.088451192789e-01  
  7.202192921895e-04  ,5.956141962110e-01  ,5.114719380854e-02  
  7.207851071614e-04  ,5.842978967725e-01  ,-1.852582780929e-02  
  7.213177342671e-04  ,5.736453546582e-01  ,-1.577903962170e-03  
  7.218708653706e-04  ,5.625827325879e-01  ,1.007860446221e-01  
  7.225631375569e-04  ,5.487372888623e-01  ,2.664998353029e-01  
  7.234424252766e-04  ,5.311515344678e-01  ,4.091680489702e-01  
  7.241233487385e-04  ,5.175330652295e-01  ,3.754615437984e-01  
  7.247664113301e-04  ,5.046718133985e-01  ,2.443503832396e-01  
  7.255066533345e-04  ,4.898669733106e-01  ,8.642923888562e-02  
  7.261011739033e-04  ,4.779765619336e-01  ,1.702133322713e-02  
  7.265822072285e-04  ,4.683558954297e-01  ,2.185851263166e-02  
  7.270322461384e-04  ,4.593551172315e-01  ,7.858532868361e-02  
  7.276486058491e-04  ,4.470279230176e-01  ,2.019253889096e-01  
  7.283658643025e-04  ,4.326827539502e-01  ,3.429860490172e-01  
  7.289616246479e-04  ,4.207675470410e-01  ,3.784872356176e-01  
  7.296517033833e-04  ,4.069659723340e-01  ,3.210086866436e-01  
  7.303012509602e-04  ,3.939750207959e-01  ,1.956243992842e-01  
  7.309711118000e-04  ,3.805778039991e-01  ,8.251127711642e-02  
  7.316163678425e-04  ,3.676726831494e-01  ,4.097769454038e-02  
  7.322966237324e-04  ,3.540675653516e-01  ,8.740124133162e-02  
  7.329961438435e-04  ,3.400771631299e-01  ,1.991003503960e-01  
  7.337212224263e-04  ,3.255755914746e-01  ,3.205022677851e-01  
  7.343410153645e-04  ,3.131797327100e-01  ,3.510883892698e-01  
  7.350174565571e-04  ,2.996509088575e-01  ,3.024483359754e-01  
  7.356836934346e-04  ,2.863261713086e-01  ,1.937541784237e-01  
  7.364230771321e-04  ,2.715384973584e-01  ,9.347952764523e-02  
  7.372541089314e-04  ,2.549178613721e-01  ,6.609230622982e-02  
  7.380377431172e-04  ,2.392451776563e-01  ,1.570514244972e-01  
  7.387788434285e-04  ,2.244231714307e-01  ,2.791332069515e-01  
  7.396248479145e-04  ,2.075030817090e-01  ,3.391336072485e-01  
  7.402614255208e-04  ,1.947715295850e-01  ,2.975138827313e-01  
  7.409330983418e-04  ,1.813380731641e-01  ,1.958949630320e-01  
  7.417022366780e-04  ,1.659553064405e-01  ,9.955714252996e-02  
  7.425400395649e-04  ,1.491992487012e-01  ,7.583881249163e-02  
  7.432641644734e-04  ,1.347167505323e-01  ,1.432209178382e-01  
  7.439643521565e-04  ,1.207129968701e-01  ,2.491914698178e-01  
  7.449187894124e-04  ,1.016242517530e-01  ,3.190685396697e-01  
  7.455828328389e-04  ,8.834338322268e-02  ,2.967715244324e-01  
  7.462803502339e-04  ,7.439303532229e-02  ,2.182571411727e-01  
  7.470998425740e-04  ,5.800318852053e-02  ,1.280021169791e-01  
  7.479887624043e-04  ,4.022479191409e-02  ,9.353452161607e-02  
  7.486878056782e-04  ,2.624392643557e-02  ,1.410926905800e-01  
  7.494073529499e-04  ,1.185298100100e-02  ,2.302326639597e-01  
  7.504445691365e-04  ,-8.891342729464e-03  ,3.039754386082e-01  
  7.511518140095e-04  ,-2.303624019040e-02  ,2.768379633092e-01  
  7.518283505696e-04  ,-3.656697139157e-02  ,2.045570181100e-01  
  7.526989598530e-04  ,-5.397915706052e-02  ,1.262164996110e-01  
  7.534927983540e-04  ,-6.985592708005e-02  ,1.124467225479e-01  
  7.542772908467e-04  ,-8.554577693356e-02  ,1.604082765815e-01  
  7.549814839619e-04  ,-9.962963923825e-02  ,2.259069129797e-01  
  7.557633061665e-04  ,-1.152660833300e-01  ,2.813634720920e-01  
  7.563543935078e-04  ,-1.270878301562e-01  ,2.776092963895e-01  
  7.569792409199e-04  ,-1.395847783984e-01  ,2.337478351638e-01  
  7.576776166218e-04  ,-1.535522924365e-01  ,1.708272931893e-01  
  7.584426541584e-04  ,-1.688530431689e-01  ,1.217047234038e-01  
  7.590431828755e-04  ,-1.808636175097e-01  ,1.277327571681e-01  
  7.596353192585e-04  ,-1.927063451709e-01  ,1.689164325461e-01  
  7.603277821797e-04  ,-2.065556035937e-01  ,2.286985937049e-01  
  7.610948224324e-04  ,-2.218964086474e-01  ,2.748730230890e-01  
  7.616664548176e-04  ,-2.333290563525e-01  ,2.693159517349e-01  
  7.622598309773e-04  ,-2.451965795459e-01  ,2.304068957275e-01  
  7.629537244099e-04  ,-2.590744481982e-01  ,1.732717443542e-01  
  7.637176175374e-04  ,-2.743523107470e-01  ,1.287675546599e-01  
  7.643046994465e-04  ,-2.860939489306e-01  ,1.339125584215e-01  
  7.648967404622e-04  ,-2.979347692431e-01  ,1.709784232199e-01  
  7.655877728718e-04  ,-3.117554174365e-01  ,2.253033250532e-01  
  7.663518567341e-04  ,-3.270370946826e-01  ,2.678666670341e-01  
  7.669245381611e-04  ,-3.384907232226e-01  ,2.634723500044e-01  
  7.675199170369e-04  ,-3.503983007373e-01  ,2.284259682023e-01  
  7.682089467305e-04  ,-3.641788946093e-01  ,1.767231595058e-01  
  7.689717908162e-04  ,-3.794357763232e-01  ,1.354777472121e-01  
  7.695481915730e-04  ,-3.909637914599e-01  ,1.391010081573e-01  
  7.701464314717e-04  ,-4.029285894336e-01  ,1.723198318740e-01  
  7.708334584492e-04  ,-4.166691289843e-01  ,2.215132222306e-01  
  7.715979237812e-04  ,-4.319584356250e-01  ,2.613637011265e-01  
  7.721735615986e-04  ,-4.434711919726e-01  ,2.583008448640e-01  
  7.727753300923e-04  ,-4.555065618457e-01  ,2.267196023837e-01  
  7.734593053120e-04  ,-4.691860662402e-01  ,1.799833733672e-01  
  7.742221493977e-04  ,-4.844429479541e-01  ,1.416211830214e-01  
  7.747988362568e-04  ,-4.959766851367e-01  ,1.441343375844e-01  
  7.754027028340e-04  ,-5.080540166797e-01  ,1.740694702457e-01  
  7.760860104817e-04  ,-5.217201696338e-01  ,2.185950293461e-01  
  7.768508572834e-04  ,-5.370171056689e-01  ,2.555455145448e-01  
  7.774290700215e-04  ,-5.485813604297e-01  ,2.533464362276e-01  
  7.780357022541e-04  ,-5.607140050830e-01  ,2.247911656910e-01  
  7.787167210835e-04  ,-5.743343816699e-01  ,1.824606043583e-01  
  7.794796605366e-04  ,-5.895931707324e-01  ,1.471015260209e-01  
  7.800582547444e-04  ,-6.011650548877e-01  ,1.489790429141e-01  
  7.806661267537e-04  ,-6.133224950732e-01  ,1.761077453272e-01  
  7.813480038899e-04  ,-6.269600377978e-01  ,2.165035254827e-01  
  7.821130414265e-04  ,-6.422607885302e-01  ,2.503869511846e-01  
  7.826933522480e-04  ,-6.538670049609e-01  ,2.486119652924e-01  
  7.833031316060e-04  ,-6.660625921191e-01  ,2.226470628657e-01  
  7.839838643330e-04  ,-6.796772466601e-01  ,1.841923108008e-01  
  7.847468037861e-04  ,-6.949360357226e-01  ,1.519505103641e-01  
  7.853272099751e-04  ,-7.065441595019e-01  ,1.535968110934e-01  
  7.859370847004e-04  ,-7.187416540088e-01  ,1.783276066665e-01  
  7.866199155110e-04  ,-7.323982702197e-01  ,2.150796241578e-01  
  7.873851437825e-04  ,-7.477028356494e-01  ,2.458257755640e-01  
  7.879670758503e-04  ,-7.593414770068e-01  ,2.441228366976e-01  
  7.885782857197e-04  ,-7.715656743945e-01  ,2.203644857326e-01  
  7.892612118977e-04  ,-7.852241979541e-01  ,1.853283525344e-01  
  7.900241513508e-04  ,-8.004829870166e-01  ,1.562375877989e-01  
  7.906059880513e-04  ,-8.121197210254e-01  ,1.579641852344e-01  
  7.912299771565e-04  ,-8.245995031299e-01  ,1.812939030828e-01  
  7.919290204304e-04  ,-8.385803686084e-01  ,2.152391830661e-01  
  7.926961560505e-04  ,-8.539230810107e-01  ,2.420754304656e-01  
  7.932799000996e-04  ,-8.655979619922e-01  ,2.393825532329e-01  
  7.939114232319e-04  ,-8.782284246386e-01  ,2.159650221677e-01  
  7.946304936665e-04  ,-8.926098333301e-01  ,1.830383281671e-01  
  7.954118390339e-04  ,-9.082367406787e-01  ,1.592260731987e-01  
  7.959973950642e-04  ,-9.199478612842e-01  ,1.639076792530e-01  
  7.966291089314e-04  ,-9.325821386279e-01  ,1.878160542214e-01  
  7.973892827290e-04  ,-9.477856145801e-01  ,2.201056198257e-01  
  7.982118268269e-04  ,-9.642364965381e-01  ,2.393326972412e-01  
  7.988164563435e-04  ,-9.763290868701e-01  ,2.305621236810e-01  
  7.994952817219e-04  ,-9.899055944385e-01  ,2.030390809671e-01  
  8.000000020120e-04  ,-9.999999797600e-01  ,1.795218359381e-01  
  8.000171621892e-04  ,-9.996567762154e-01  ,1.787530568801e-01  
  8.000514825437e-04  ,-9.989703691262e-01  ,1.770181513654e-01  
  8.001201232526e-04  ,-9.975975549477e-01  ,1.721333097833e-01  
  8.002547820661e-04  ,-9.949043786782e-01  ,1.547236316583e-01  
  8.004074414823e-04  ,-9.918511903542e-01  ,1.217035927482e-01  
  8.007127603147e-04  ,-9.857448137062e-01  ,1.957772825570e-02  
  8.013233979795e-04  ,-9.735320604103e-01  ,-2.554687101933e-01  
  8.019295533750e-04  ,-9.614089525002e-01  ,-4.972513222354e-01  
  8.025222619626e-04  ,-9.495547807472e-01  ,-5.692097503592e-01  
  8.032698472593e-04  ,-9.346030748146e-01  ,-4.140324627537e-01  
  8.040100892637e-04  ,-9.197982347267e-01  ,-9.319582631624e-02  
  8.045144876096e-04  ,-9.097102678078e-01  ,7.886884745802e-02  
  8.050018151853e-04  ,-8.999637162941e-01  ,1.598758646025e-01  
  8.055714448545e-04  ,-8.885711229103e-01  ,9.170966294672e-02  
  8.061216195676e-04  ,-8.775676286476e-01  ,-1.095795338735e-01  
  8.068553765867e-04  ,-8.628924882668e-01  ,-3.894502463705e-01  
  8.075736840818e-04  ,-8.485263383644e-01  ,-5.473599597923e-01  
  8.081629594419e-04  ,-8.367408311623e-01  ,-4.885915974288e-01  
  8.087877114866e-04  ,-8.242457902687e-01  ,-2.742639996428e-01  
  8.093835671995e-04  ,-8.123286760109e-01  ,-4.842256983959e-02  
  8.099471887205e-04  ,-8.010562455910e-01  ,9.220183315495e-02  
  8.104772409055e-04  ,-7.904552018898e-01  ,1.157176858555e-01  
  8.111123880002e-04  ,-7.777522599953e-01  ,-1.790051614804e-02  
  8.117333253476e-04  ,-7.653335130470e-01  ,-2.558002468270e-01  
  8.124826272580e-04  ,-7.503474748390e-01  ,-4.638357758305e-01  
  8.132805665586e-04  ,-7.343886888283e-01  ,-4.851549851627e-01  
  8.140045960996e-04  ,-7.199080980080e-01  ,-2.805073902879e-01  
  8.147577127073e-04  ,-7.048457658547e-01  ,-8.524150746258e-03  
  8.152215798948e-04  ,-6.955684221047e-01  ,8.522231667249e-02  
  8.156973680112e-04  ,-6.860526597756e-01  ,9.463085051063e-02  
  8.163167794797e-04  ,-6.736644304054e-01  ,-3.250878703778e-02  
  8.169177850339e-04  ,-6.616443193215e-01  ,-2.506040217535e-01  
  8.176626046750e-04  ,-6.467479264992e-01  ,-4.476212643318e-01  
  8.184630235288e-04  ,-6.307395494240e-01  ,-4.695964062250e-01  
  8.191861947629e-04  ,-6.162761247414e-01  ,-2.777036830352e-01  
  8.199400743100e-04  ,-6.011985337990e-01  ,-2.063962400379e-02  
  8.204051812742e-04  ,-5.918963945168e-01  ,6.858537002635e-02  
  8.208523591611e-04  ,-5.829528367775e-01  ,8.048375625813e-02  
  8.214431604001e-04  ,-5.711368119972e-01  ,-2.674623792571e-02  
  8.220346292112e-04  ,-5.593074357765e-01  ,-2.264641225241e-01  
  8.227852662656e-04  ,-5.442946946877e-01  ,-4.231278539770e-01  
  8.235816796872e-04  ,-5.283664262551e-01  ,-4.622341941294e-01  
  8.243726571653e-04  ,-5.125468766945e-01  ,-2.738699929354e-01  
  8.250944932554e-04  ,-4.981101548928e-01  ,-3.840394633869e-02  
  8.255573590848e-04  ,-4.888528383034e-01  ,5.058189601362e-02  
  8.260010560605e-04  ,-4.799788987892e-01  ,6.764447486774e-02  
  8.265973886106e-04  ,-4.680522477883e-01  ,-2.872159052575e-02  
  8.271781762693e-04  ,-4.564364946144e-01  ,-2.125074154241e-01  
  8.279226144407e-04  ,-4.415477311867e-01  ,-4.031553332410e-01  
  8.287244638059e-04  ,-4.255107438820e-01  ,-4.521248904839e-01  
  8.294335206601e-04  ,-4.113296067971e-01  ,-3.234454745955e-01  
  8.301204522703e-04  ,-3.975909745949e-01  ,-1.133548267819e-01  
  8.306114991758e-04  ,-3.877700364846e-01  ,-4.100856327623e-04  
  8.311218103025e-04  ,-3.775638139504e-01  ,4.324438541685e-02  
  8.315986474607e-04  ,-3.680270707863e-01  ,4.120839323203e-03  
  8.322353204343e-04  ,-3.552936113137e-01  ,-1.401793208872e-01  
  8.328981240842e-04  ,-3.420375383156e-01  ,-3.310458218225e-01  
  8.336920579526e-04  ,-3.261588609474e-01  ,-4.315264204664e-01  
  8.343370278928e-04  ,-3.132594621437e-01  ,-3.841919731722e-01  
  8.350118478391e-04  ,-2.997630632180e-01  ,-2.312317060682e-01  
  8.357321580503e-04  ,-2.853568589943e-01  ,-6.841460080864e-02  
  8.363198121641e-04  ,-2.736037767189e-01  ,-3.188647858634e-04  
  8.368812402341e-04  ,-2.623752153176e-01  ,-1.631881319099e-02  
  8.374364694211e-04  ,-2.512706315773e-01  ,-1.116764095905e-01  
  8.381402810666e-04  ,-2.371943986672e-01  ,-2.834133017102e-01  
  8.389906724546e-04  ,-2.201865709084e-01  ,-3.904058607599e-01  
  8.396130403135e-04  ,-2.077392137306e-01  ,-3.667472808171e-01  
  8.402624925229e-04  ,-1.947501695412e-01  ,-2.558969221931e-01  
  8.410104592893e-04  ,-1.797908342140e-01  ,-1.103358716497e-01  
  8.416994889829e-04  ,-1.660102403420e-01  ,-3.659775531233e-02  
  8.423981507871e-04  ,-1.520370042580e-01  ,-5.708079573058e-02  
  8.431197961423e-04  ,-1.376040971535e-01  ,-1.828273819697e-01  
  8.438516458127e-04  ,-1.229671037453e-01  ,-3.222708773014e-01  
  8.445840676877e-04  ,-1.083186662453e-01  ,-3.646701240534e-01  
  8.454381784055e-04  ,-9.123645188982e-02  ,-2.792056241931e-01  
  8.462125619504e-04  ,-7.574878099138e-02  ,-1.289650768576e-01  
  8.468653520200e-04  ,-6.269297959978e-02  ,-5.287381001284e-02  
  8.474454721067e-04  ,-5.109057786639e-02  ,-5.258269111352e-02  
  8.480632623288e-04  ,-3.873477342303e-02  ,-1.235677154086e-01  
  8.487294038389e-04  ,-2.541194322283e-02  ,-2.344980574712e-01  
  8.494978746030e-04  ,-1.004252793963e-02  ,-3.379258626525e-01  
  8.501013597104e-04  ,2.027174208807e-03  ,-3.395442575220e-01  
  8.507172425840e-04  ,1.434483167951e-02  ,-2.704592909548e-01  
  8.513747056577e-04  ,2.749409315412e-02  ,-1.657247897691e-01  
  8.521381219480e-04  ,4.276241895978e-02  ,-6.839113434775e-02  
  8.527538140867e-04  ,5.507626173322e-02  ,-6.786516671991e-02  
  8.533594926450e-04  ,6.718983290021e-02  ,-1.336022821303e-01  
  8.540112336728e-04  ,8.022465345685e-02  ,-2.328374994150e-01  
  8.547730287168e-04  ,9.546055433576e-02  ,-3.254015742190e-01  
  8.553658326719e-04  ,1.073166334373e-01  ,-3.269444057553e-01  
  8.559772332761e-04  ,1.195446455223e-01  ,-2.651646588929e-01  
  8.566320260618e-04  ,1.326405012352e-01  ,-1.703782399166e-01  
  8.573953469846e-04  ,1.479069196922e-01  ,-8.101553004836e-02  
  8.580417474363e-04  ,1.608349287254e-01  ,-8.075890001794e-02  
  8.586432298276e-04  ,1.728645765526e-01  ,-1.410327476103e-01  
  8.592905839536e-04  ,1.858116590721e-01  ,-2.307314376152e-01  
  8.600514253232e-04  ,2.010284864647e-01  ,-3.141253866031e-01  
  8.606371720884e-04  ,2.127434217674e-01  ,-3.152584902844e-01  
  8.612468560788e-04  ,2.249371015770e-01  ,-2.593601761824e-01  
  8.619021257017e-04  ,2.380424940330e-01  ,-1.732395282437e-01  
  8.626654466245e-04  ,2.533089124901e-01  ,-9.201283143966e-02  
  8.633026918027e-04  ,2.660538160545e-01  ,-9.133003119508e-02  
  8.639077981565e-04  ,2.781559431297e-01  ,-1.458812608746e-01  
  8.645564874265e-04  ,2.911297285301e-01  ,-2.274151909022e-01  
  8.653178056333e-04  ,3.063560926658e-01  ,-3.034848387952e-01  
  8.658984025571e-04  ,3.179680311424e-01  ,-3.049834516672e-01  
  8.665150483701e-04  ,3.303009474022e-01  ,-2.540342141648e-01  
  8.671744187925e-04  ,3.434883558494e-01  ,-1.754977762648e-01  
  8.679384072873e-04  ,3.587681257469e-01  ,-1.018403036578e-01  
  8.685674508664e-04  ,3.713489973289e-01  ,-1.011359618072e-01  
  8.691764672849e-04  ,3.835293256981e-01  ,-1.507983063685e-01  
  8.698283990476e-04  ,3.965679609520e-01  ,-2.251071785796e-01  
  8.705901940915e-04  ,4.118038618309e-01  ,-2.940692538796e-01  
  8.711655458066e-04  ,4.233108961326e-01  ,-2.954172277415e-01  
  8.717843850705e-04  ,4.356876814110e-01  ,-2.490706790585e-01  
  8.724462350461e-04  ,4.489246809227e-01  ,-1.775466395041e-01  
  8.732106050107e-04  ,4.642120802147e-01  ,-1.107704662057e-01  
  8.738303025815e-04  ,4.766060316307e-01  ,-1.100112855877e-01  
  8.744428475950e-04  ,4.888569318992e-01  ,-1.551266017219e-01  
  8.750976403806e-04  ,5.019527876121e-01  ,-2.228214039436e-01  
  8.758598168943e-04  ,5.171963178856e-01  ,-2.854561241917e-01  
  8.764355500791e-04  ,5.287109815819e-01  ,-2.866332626233e-01  
  8.770545800779e-04  ,5.410915815574e-01  ,-2.444755988492e-01  
  8.777169068906e-04  ,5.543381178123e-01  ,-1.794750191555e-01  
  8.784812768552e-04  ,5.696255171043e-01  ,-1.189147915533e-01  
  8.790910562131e-04  ,5.818211042625e-01  ,-1.180422381233e-01  
  8.797073205564e-04  ,5.941463911278e-01  ,-1.589681434435e-01  
  8.803647836301e-04  ,6.072956526024e-01  ,-2.206207183204e-01  
  8.811273416135e-04  ,6.225468122703e-01  ,-2.775943917854e-01  
  8.817040284726e-04  ,6.340805494530e-01  ,-2.786892144568e-01  
  8.823251565549e-04  ,6.465031110985e-01  ,-2.402328101860e-01  
  8.829891046140e-04  ,6.597820722801e-01  ,-1.810824346475e-01  
  8.837537606809e-04  ,6.750751936180e-01  ,-1.262482117661e-01  
  8.843536218259e-04  ,6.870724165184e-01  ,-1.254151502968e-01  
  8.849731286619e-04  ,6.994625532371e-01  ,-1.626001520159e-01  
  8.856338342283e-04  ,7.126766645653e-01  ,-2.187989284868e-01  
  8.863967736814e-04  ,7.279354536278e-01  ,-2.705170757879e-01  
  8.869750817869e-04  ,7.395016157371e-01  ,-2.714086296451e-01  
  8.875971635434e-04  ,7.519432508690e-01  ,-2.362865161372e-01  
  8.882626374814e-04  ,7.652527296287e-01  ,-1.824518251747e-01  
  8.890273889158e-04  ,7.805477583153e-01  ,-1.328811522453e-01  
  8.896170457456e-04  ,7.923408949119e-01  ,-1.321489141494e-01  
  8.902391275022e-04  ,8.047825300438e-01  ,-1.659341350555e-01  
  8.909030755613e-04  ,8.180614912254e-01  ,-2.171684251201e-01  
  8.916663964841e-04  ,8.333279096824e-01  ,-2.640997201425e-01  
  8.922463258359e-04  ,8.449264967186e-01  ,-2.647961627164e-01  
  8.928692658994e-04  ,8.573852979881e-01  ,-2.327074173020e-01  
  8.935363610837e-04  ,8.707272016746e-01  ,-1.837016004714e-01  
  8.943013032529e-04  ,8.860260450584e-01  ,-1.389037105343e-01  
  8.948852380369e-04  ,8.977047407371e-01  ,-1.383730169746e-01  
  8.955082734678e-04  ,9.101654493553e-01  ,-1.691404593285e-01  
  8.961747010801e-04  ,9.234940016014e-01  ,-2.158216640596e-01  
  8.969381173704e-04  ,9.387623274070e-01  ,-2.583099115931e-01  
  8.975193818662e-04  ,9.503876173240e-01  ,-2.587621164641e-01  
  8.981419404600e-04  ,9.628387891990e-01  ,-2.294564544773e-01  
  8.988103707883e-04  ,9.762073957664e-01  ,-1.848537418794e-01  
  8.995754083249e-04  ,9.915081464988e-01  ,-1.443818018645e-01  
  9.000000010120e-04  ,1.000000000000e+00  ,-1.412134731423e-01  
  9.000000011108e-04  ,1.000000000000e+00  ,-1.412134874667e-01  
  9.000000013084e-04  ,1.000000000000e+00  ,-1.412134902170e-01  
  9.000000017036e-04  ,1.000000000000e+00  ,-1.412134957177e-01  
  9.000000020120e-04  ,9.999999997600e-01  ,-1.412135000095e-01  
  9.000000020910e-04  ,9.999999981791e-01  ,-1.412135011097e-01  
  9.000000022491e-04  ,9.999999950173e-01  ,-1.412135033100e-01  
  9.000000025653e-04  ,9.999999886935e-01  ,-1.412135077109e-01  
  9.000000031977e-04  ,9.999999760461e-01  ,-1.412135165126e-01  
  9.000000044624e-04  ,9.999999507512e-01  ,-1.412135341171e-01  
  9.000000069919e-04  ,9.999999001615e-01  ,-1.412135693285e-01  
  9.000000120509e-04  ,9.999997989820e-01  ,-1.412136397834e-01  
  9.000000221688e-04  ,9.999995966231e-01  ,-1.412137807105e-01  
  9.000000424047e-04  ,9.999991919052e-01  ,-1.412140628219e-01  
  9.000000828765e-04  ,9.999983824695e-01  ,-1.412146281156e-01  
  9.000001638201e-04  ,9.999967635980e-01  ,-1.412157618282e-01  
  9.000003257072e-04  ,9.999935258551e-01  ,-1.412180384020e-01  
  9.000006494815e-04  ,9.999870503693e-01  ,-1.412226134847e-01  
  9.000012970301e-04  ,9.999740993975e-01  ,-1.412318093252e-01  
  9.000025921273e-04  ,9.999481974541e-01  ,-1.412503136492e-01  
  9.000051823216e-04  ,9.998963935672e-01  ,-1.412876471206e-01  
  9.000103627103e-04  ,9.997927857934e-01  ,-1.413628324032e-01  
  9.000207234877e-04  ,9.995855702459e-01  ,-1.415096132237e-01  
  9.000414450425e-04  ,9.991711391507e-01  ,-1.417518915169e-01  
  9.000828881520e-04  ,9.983422769605e-01  ,-1.418297439793e-01  
  9.001394410389e-04  ,9.972112192212e-01  ,-1.406833967044e-01  
  9.002195258397e-04  ,9.956095232068e-01  ,-1.360681165543e-01  
  9.003640074986e-04  ,9.927198900281e-01  ,-1.184378640343e-01  
  9.006425280827e-04  ,9.871494783460e-01  ,-5.338543502121e-02  
  9.011995692509e-04  ,9.760086549817e-01  ,1.560665926398e-01  
  9.017634768742e-04  ,9.647305025159e-01  ,3.883022793557e-01  
  9.025678057927e-04  ,9.486439241468e-01  ,5.314117383003e-01  
  9.033930201786e-04  ,9.321396364270e-01  ,4.042119221114e-01  
  9.041711230534e-04  ,9.165775789319e-01  ,1.045224638264e-01  
  9.046873469609e-04  ,9.062531007825e-01  ,-5.208951273671e-02  
  9.051848788517e-04  ,8.963024629651e-01  ,-1.238361387510e-01  
  9.057744403141e-04  ,8.845112337171e-01  ,-5.472785729963e-02  
  9.063317675847e-04  ,8.733646883069e-01  ,1.333247269976e-01  
  9.070715327519e-04  ,8.585693849622e-01  ,3.833184636264e-01  
  9.078167338627e-04  ,8.436653627454e-01  ,5.134381041952e-01  
  9.084094424504e-04  ,8.318111909925e-01  ,4.443981781692e-01  
  9.090627093571e-04  ,8.187458528577e-01  ,2.323741087253e-01  
  9.096358676213e-04  ,8.072826875745e-01  ,4.119555219389e-02  
  9.101896662968e-04  ,7.962067140638e-01  ,-7.122316101362e-02  
  9.107103724736e-04  ,7.857925905286e-01  ,-7.785614264158e-02  
  9.113824267643e-04  ,7.723515047132e-01  ,7.771149895062e-02  
  9.120421786564e-04  ,7.591564668714e-01  ,3.102252344267e-01  
  9.129266162175e-04  ,7.414677156507e-01  ,4.869637311776e-01  
  9.135459323185e-04  ,7.290813936292e-01  ,4.351032373635e-01  
  9.141833682316e-04  ,7.163326753675e-01  ,2.555316091154e-01  
  9.148289103764e-04  ,7.034218324720e-01  ,6.078402264544e-02  
  9.154028315800e-04  ,6.919434083997e-01  ,-4.474208297872e-02  
  9.159433741826e-04  ,6.811325563489e-01  ,-5.035796154021e-02  
  9.164994616765e-04  ,6.700108064710e-01  ,6.224014307556e-02  
  9.172181506413e-04  ,6.556370271741e-01  ,2.870056598193e-01  
  9.180059809941e-04  ,6.398804201184e-01  ,4.522982920976e-01  
  9.185682673710e-04  ,6.286346925794e-01  ,4.376186213205e-01  
  9.191385646122e-04  ,6.172287477552e-01  ,3.161520514211e-01  
  9.197990794438e-04  ,6.040184511243e-01  ,1.297764403148e-01  
  9.204086680668e-04  ,5.918266786634e-01  ,2.460226223042e-04  
  9.209281344670e-04  ,5.814373506604e-01  ,-3.285058359812e-02  
  9.214126010197e-04  ,5.717480196057e-01  ,1.285024792735e-02  
  9.220476527470e-04  ,5.590469850598e-01  ,1.559659208818e-01  
  9.227252383488e-04  ,5.454952730237e-01  ,3.393659913469e-01  
  9.235353846806e-04  ,5.292923463880e-01  ,4.225566649112e-01  
  9.242079158085e-04  ,5.158417238294e-01  ,3.610672248197e-01  
  9.249119181889e-04  ,5.017616762220e-01  ,1.998600727038e-01  
  9.255810160893e-04  ,4.883797182141e-01  ,6.052017314897e-02  
  9.261482615727e-04  ,4.770348085462e-01  ,6.338092922956e-03  
  9.267024417180e-04  ,4.659512056409e-01  ,3.112625841272e-02  
  9.273274798649e-04  ,4.534504427014e-01  ,1.516196970701e-01  
  9.280451197880e-04  ,4.390976442395e-01  ,3.008740237535e-01  
  9.289269824284e-04  ,4.214603914319e-01  ,3.910797993162e-01  
  9.295864482182e-04  ,4.082710756360e-01  ,3.326849056822e-01  
  9.302804370182e-04  ,3.943912996350e-01  ,1.890019434490e-01  
  9.309369464177e-04  ,3.812611116468e-01  ,7.123778590252e-02  
  9.315249820012e-04  ,3.695003999768e-01  ,2.837294583298e-02  
  9.321618457097e-04  ,3.567631258069e-01  ,6.818895952883e-02  
  9.329316516179e-04  ,3.413670076429e-01  ,2.126404588338e-01  
  9.336274523991e-04  ,3.274509920179e-01  ,3.385237321348e-01  
  9.342058558720e-04  ,3.158829225598e-01  ,3.680097719020e-01  
  9.349098582524e-04  ,3.018028749524e-01  ,3.094961746171e-01  
  9.355559726017e-04  ,2.888805879651e-01  ,1.901089920339e-01  
  9.362224002140e-04  ,2.755520357190e-01  ,8.555423914595e-02  
  9.369042773503e-04  ,2.619144929944e-01  ,5.011479326071e-02  
  9.376083750981e-04  ,2.478325380384e-01  ,1.044266148243e-01  
  9.383045573491e-04  ,2.339088930188e-01  ,2.119201606195e-01  
