  Time                 , V(R5:1)              , V(V1:+)              
  2.784418475628e-05  ,-5.582267779765e-03  ,9.840746401819e-02  
  2.842592608929e-05  ,-2.153946622104e-02  ,9.769214708476e-02  
  2.902054202557e-05  ,-1.945743103311e-02  ,9.682613720126e-02  
  2.962917697430e-05  ,6.635912377603e-04  ,9.579976689485e-02  
  3.033098590374e-05  ,3.129169558962e-02  ,9.444248656090e-02  
  3.108667743206e-05  ,5.721051817856e-02  ,9.277578627471e-02  
  3.169350039959e-05  ,5.837788540981e-02  ,9.128583961925e-02  
  3.238815677166e-05  ,4.013073837114e-02  ,8.941748329377e-02  
  3.311752688885e-05  ,1.571705918675e-02  ,8.727253427034e-02  
  3.372368228436e-05  ,3.214673462044e-03  ,8.535029970888e-02  
  3.412999522686e-05  ,2.435978602406e-03  ,8.399232621703e-02  
  3.454942119122e-05  ,9.236415941617e-03  ,8.253311941815e-02  
  3.518065822124e-05  ,3.028559602919e-02  ,8.022930146217e-02  
  3.586444270611e-05  ,5.775219295497e-02  ,7.759143705167e-02  
  3.670024287701e-05  ,7.228668257470e-02  ,7.417315377139e-02  
  3.741187465191e-05  ,6.545044684208e-02  ,7.110112275828e-02  
  3.811025035381e-05  ,4.558182407685e-02  ,6.794809855625e-02  
  3.906430613995e-05  ,2.280561916172e-02  ,6.343055564410e-02  
  3.982772243023e-05  ,2.547991638825e-02  ,5.965078659422e-02  
  4.057177913189e-05  ,4.489516121574e-02  ,5.583475275364e-02  
  4.134683024883e-05  ,6.768004167995e-02  ,5.173014433198e-02  
  4.219350230694e-05  ,8.131500693017e-02  ,4.710640989925e-02  
  4.279918086529e-05  ,7.576043870236e-02  ,4.371620564383e-02  
  4.356564891338e-05  ,5.609395742328e-02  ,3.933589291387e-02  
  4.442691218853e-05  ,3.671203608099e-02  ,3.430550860736e-02  
  4.512729060650e-05  ,3.699038230566e-02  ,3.014007327885e-02  
  4.595298182964e-05  ,5.450889086209e-02  ,2.515502237077e-02  
  4.679316890240e-05  ,7.796341016327e-02  ,2.001305262035e-02  
  4.761714351177e-05  ,8.576394510574e-02  ,1.491605674336e-02  
  4.819363963604e-05  ,7.820283526157e-02  ,1.132534561707e-02  
  4.894723308086e-05  ,5.845566752215e-02  ,6.609906940596e-03  
  4.985179316998e-05  ,4.082912891687e-02  ,9.311975185064e-04  
  5.051593196392e-05  ,4.266371312123e-02  ,-3.241128403908e-03  
  5.135287654400e-05  ,5.988588130628e-02  ,-8.490140953516e-03  
  5.217418086529e-05  ,7.936292500155e-02  ,-1.361833200831e-02  
  5.306300532818e-05  ,8.254674795381e-02  ,-1.912684574719e-02  
  5.373715770245e-05  ,7.095867815852e-02  ,-2.326606774495e-02  
  5.447501552105e-05  ,5.149490528243e-02  ,-2.774832735942e-02  
  5.543345820904e-05  ,3.923543542896e-02  ,-3.348012012545e-02  
  5.626611125469e-05  ,4.422520418770e-02  ,-3.836184793670e-02  
  5.709552180767e-05  ,5.972098591922e-02  ,-4.312021923559e-02  
  5.806235682964e-05  ,7.296878913302e-02  ,-4.851833330271e-02  
  5.886248958111e-05  ,6.847460366658e-02  ,-5.285118637268e-02  
  5.972661387920e-05  ,5.126130428219e-02  ,-5.738024480064e-02  
  6.065768611431e-05  ,3.370454518742e-02  ,-6.207054708270e-02  
  6.162356746197e-05  ,3.376343238227e-02  ,-6.671157170186e-02  
  6.237124812603e-05  ,4.376129198342e-02  ,-7.013634108748e-02  
  6.318168056011e-05  ,5.580181337544e-02  ,-7.367352909464e-02  
  6.394080531597e-05  ,5.622134219010e-02  ,-7.681371403891e-02  
  6.466245067120e-05  ,4.705147529270e-02  ,-7.963697324944e-02  
  6.558541667461e-05  ,2.856477852316e-02  ,-8.300852869266e-02  
  6.662454020977e-05  ,1.704785951250e-02  ,-8.646989299732e-02  
  6.744412791729e-05  ,2.083148387252e-02  ,-8.894072823575e-02  
  6.833657634258e-05  ,3.180276773494e-02  ,-9.136283170764e-02  
  6.948346507549e-05  ,3.526579130821e-02  ,-9.405283396633e-02  
  7.037314784527e-05  ,2.456429142789e-02  ,-9.580395488766e-02  
  7.128495585918e-05  ,7.839320134026e-03  ,-9.728803003904e-02  
  7.188796412945e-05  ,7.625200444462e-04  ,-9.809438678327e-02  
  7.256612193584e-05  ,-8.884189303089e-04  ,-9.883297317488e-02  
  7.317790400982e-05  ,4.008287790979e-03  ,-9.934536708631e-02  
  7.377223384380e-05  ,9.867050817059e-03  ,-9.970259677653e-02  
  7.450103175640e-05  ,1.384172021877e-02  ,-9.995085945360e-02  
  7.541179072857e-05  ,6.727317351060e-03  ,-9.996652977425e-02  
  7.630328547955e-05  ,-8.793855334039e-03  ,-9.966490638222e-02  
  7.723426234722e-05  ,-2.049283244527e-02  ,-9.901625004686e-02  
  7.815055263042e-05  ,-1.909317437461e-02  ,-9.804707952148e-02  
  7.904538524151e-05  ,-1.233752043963e-02  ,-9.678700501710e-02  
  7.998628032207e-05  ,-8.067903860109e-03  ,-9.513225456780e-02  
  8.088559520245e-05  ,-1.574032711608e-02  ,-9.323986188847e-02  
  8.188084971905e-05  ,-3.175769606499e-02  ,-9.079892346500e-02  
  8.279513728619e-05  ,-4.066795086820e-02  ,-8.824350009866e-02  
  8.358086955547e-05  ,-3.911215080305e-02  ,-8.581443935425e-02  
  8.459519755840e-05  ,-3.064660845649e-02  ,-8.237037314434e-02  
  8.577775371075e-05  ,-2.897664237702e-02  ,-7.793389124659e-02  
  8.671960246563e-05  ,-3.820285999517e-02  ,-7.409151542546e-02  
  8.775281322002e-05  ,-5.196818354693e-02  ,-6.957858498411e-02  
  8.924588572979e-05  ,-5.596358884315e-02  ,-6.254443823383e-02  
  9.023389232159e-05  ,-5.045762851951e-02  ,-5.758329865212e-02  
  9.140347850323e-05  ,-4.558651750979e-02  ,-5.142520997808e-02  
  9.240693461895e-05  ,-5.064102337188e-02  ,-4.591928426723e-02  
  9.382905375957e-05  ,-6.355065862938e-02  ,-3.780897337838e-02  
  9.512662303448e-05  ,-6.628222669340e-02  ,-3.014407267756e-02  
  9.607705485821e-05  ,-6.144883547371e-02  ,-2.439975959116e-02  
  9.735440623760e-05  ,-5.543368417582e-02  ,-1.654630932329e-02  
  9.803475749493e-05  ,-5.689365119991e-02  ,-1.231662791239e-02  
  9.919595134258e-05  ,-6.334613814675e-02  ,-5.049837990047e-03  
  1.003941477537e-04  ,-6.858879732374e-02  ,2.476250239999e-03  
  1.015307368040e-04  ,-6.601182997246e-02  ,9.603081602012e-03  
  1.031212748289e-04  ,-5.785766580291e-02  ,1.948607546576e-02  
  1.048033655882e-04  ,-5.771342761796e-02  ,2.972434964559e-02  
  1.061448038816e-04  ,-6.067205669189e-02  ,3.765685814734e-02  
  1.077738703489e-04  ,-5.913994011244e-02  ,4.692547752970e-02  
  1.092049540281e-04  ,-5.236884851390e-02  ,5.466550182560e-02  
  1.110072077513e-04  ,-4.560180404448e-02  ,6.377728716096e-02  
  1.127276362181e-04  ,-4.418419020067e-02  ,7.171477217900e-02  
  1.148428858519e-04  ,-4.020039184744e-02  ,8.031751861900e-02  
  1.169329584837e-04  ,-3.082258385634e-02  ,8.742695999645e-02  
  1.194689692259e-04  ,-2.021184958716e-02  ,9.402185365853e-02  
  1.226275385618e-04  ,-1.017193266039e-02  ,9.889101997966e-02  
  1.259032191038e-04  ,2.938276260216e-03  ,9.983900981203e-02  
  1.291262568235e-04  ,1.704293152038e-02  ,9.665798602024e-02  
  1.319521845579e-04  ,2.653648520768e-02  ,9.061021497578e-02  
  1.353629053831e-04  ,3.811218701638e-02  ,7.954051582223e-02  
  1.421843470335e-04  ,5.672910799189e-02  ,4.715714421105e-02  
  1.498244227171e-04  ,6.400650474930e-02  ,1.103162227803e-03  
  1.592329920530e-04  ,5.904799433553e-02  ,-5.481293268098e-02  
  1.717329920530e-04  ,2.065352786033e-02  ,-9.790055447476e-02  
  1.842329920530e-04  ,-4.283168370097e-02  ,-8.363935922106e-02  
  1.934904993773e-04  ,-6.309081875739e-02  ,-3.976956658789e-02  
  2.046965540648e-04  ,-6.009772805195e-02  ,2.908290179793e-02  
  2.159758509398e-04  ,-3.824645974968e-02  ,8.435139276890e-02  
  2.284758509398e-04  ,9.132428713639e-03  ,9.762466337191e-02  
  2.409758509398e-04  ,6.074923446956e-02  ,5.371073019376e-02  
  2.516356409788e-04  ,7.174196940735e-02  ,-1.025895434474e-02  
  2.641356409788e-04  ,5.078935534312e-02  ,-7.759176875031e-02  
  2.766356409788e-04  ,-1.483493458155e-02  ,-9.947237735046e-02  
  2.844252527952e-04  ,-3.658668647349e-02  ,-8.297112706741e-02  
  2.903456629515e-04  ,-5.318162684426e-02  ,-5.700772581483e-02  
  2.966223658323e-04  ,-6.438348389348e-02  ,-2.106335591477e-02  
  3.024176539183e-04  ,-6.520712240411e-02  ,1.513221370697e-02  
  3.128226221800e-04  ,-4.488636571993e-02  ,7.212942512070e-02  
  3.253226221800e-04  ,-1.668024547869e-04  ,9.997945513402e-02  
  3.378226221800e-04  ,4.883307436843e-02  ,6.926287628851e-02  
  3.503226221800e-04  ,7.339259889725e-02  ,-2.026956117838e-03  
  3.628226221800e-04  ,5.597271433866e-02  ,-7.212942512070e-02  
  3.753226221800e-04  ,-1.043899265901e-02  ,-9.997945513402e-02  
  3.829626978636e-04  ,-3.114418803842e-02  ,-8.774333882634e-02  
  3.884467066526e-04  ,-4.795396191149e-02  ,-6.638199148727e-02  
  3.935957850218e-04  ,-5.980766496781e-02  ,-3.916173626114e-02  
  3.989310206175e-04  ,-6.505335454992e-02  ,-6.711546631164e-03  
  4.096014918089e-04  ,-5.429118788163e-02  ,5.673461389120e-02  
  4.214270533323e-04  ,-1.522944508392e-02  ,9.749066826320e-02  
  4.339270533323e-04  ,3.303504829267e-02  ,8.467749431496e-02  
  4.453940333128e-04  ,6.480810782622e-02  ,2.853785903468e-02  
  4.578940333128e-04  ,5.739158521580e-02  ,-4.759085162703e-02  
  4.696082056761e-04  ,2.275601934537e-02  ,-9.431620049319e-02  
  4.821082056761e-04  ,-2.877721326224e-02  ,-9.019113903018e-02  
  4.946082056761e-04  ,-6.677738733122e-02  ,-3.323333152917e-02  
  5.071082056761e-04  ,-6.921050610848e-02  ,4.319211085879e-02  
  5.187506617308e-04  ,-1.649184114173e-02  ,9.238954428366e-02  
  5.264578760862e-04  ,4.396954836518e-03  ,9.958075559761e-02  
  5.314818323851e-04  ,2.437057787464e-02  ,9.182073739212e-02  
  5.359953821898e-04  ,4.095139596641e-02  ,7.706981560907e-02  
  5.407469691038e-04  ,5.379716609613e-02  ,5.491819765410e-02  
  5.502501429319e-04  ,6.516064303616e-02  ,-1.571629688180e-03  
  5.627501429319e-04  ,5.453256384715e-02  ,-7.181325475033e-02  
  5.752501429319e-04  ,-8.366930657343e-03  ,-9.998764913790e-02  
  5.833174647093e-04  ,-3.244059113874e-02  ,-8.665235007632e-02  
  5.890479029417e-04  ,-4.982557509015e-02  ,-6.351019916830e-02  
  5.952582300901e-04  ,-6.278372408575e-02  ,-2.935460340803e-02  
  6.010855616331e-04  ,-6.572416780898e-02  ,6.815497398236e-03  
  6.127402247190e-04  ,-4.623489978263e-02  ,7.176987333817e-02  
  6.252402247190e-04  ,5.114759225009e-04  ,9.998860913030e-02  
  6.377402247190e-04  ,4.770886147986e-02  ,6.963537377672e-02  
  6.502402247190e-04  ,6.622579979383e-02  ,-1.509319114339e-03  
  6.627402247190e-04  ,4.658520778625e-02  ,-7.176987333817e-02  
  6.752402247190e-04  ,-8.857400626054e-04  ,-9.998860913030e-02  
  6.877402247190e-04  ,-4.745990171072e-02  ,-6.963537377672e-02  
  7.002402247190e-04  ,-6.646337123322e-02  ,1.509319114339e-03  
  7.127402247190e-04  ,-4.650043512909e-02  ,7.176987333817e-02  
  7.252402247190e-04  ,8.304357858349e-04  ,9.998860913030e-02  
  7.377402247190e-04  ,4.735476583834e-02  ,6.963537377672e-02  
  7.502402247190e-04  ,7.326825667010e-02  ,-1.509319114340e-03  
  7.627402247190e-04  ,5.626005052816e-02  ,-7.176987333817e-02  
  7.752402247190e-04  ,-1.013825005440e-02  ,-9.998860913030e-02  
  7.828612269163e-04  ,-3.075558742541e-02  ,-8.804739038989e-02  
  7.883322657347e-04  ,-4.762221179925e-02  ,-6.691804544154e-02  
  7.934515894651e-04  ,-5.955400365164e-02  ,-3.999376050252e-02  
  7.987608851194e-04  ,-6.497366396585e-02  ,-7.777725354042e-03  
  8.093794764280e-04  ,-5.478049393485e-02  ,5.558040720706e-02  
  8.211195887327e-04  ,-1.644505546536e-02  ,9.704244518661e-02  
  8.336195887327e-04  ,3.178322763857e-02  ,8.568928365234e-02  
  8.448698939085e-04  ,6.413727008715e-02  ,3.167812857275e-02  
  8.573698939085e-04  ,5.840788263692e-02  ,-4.466916052178e-02  
  8.688155115843e-04  ,2.560929916841e-02  ,-9.254469083202e-02  
  8.813155115843e-04  ,-2.552412912183e-02  ,-9.222965032306e-02  
  8.938155115843e-04  ,-6.514271935182e-02  ,-3.788773150777e-02  
  9.063155115843e-04  ,-7.037392298050e-02  ,3.864830657721e-02  
  9.183272303343e-04  ,-1.851430101628e-02  ,9.133894221334e-02  
  9.262343348265e-04  ,3.200059329570e-03  ,9.969940759001e-02  
  9.315085352659e-04  ,2.450316160643e-02  ,9.175415086378e-02  
  9.362341822386e-04  ,4.176806971240e-02  ,7.610510499036e-02  
  9.411917628050e-04  ,5.487182910573e-02  ,5.256149987984e-02  
  9.511069239378e-04  ,6.526250626063e-02  ,-6.949402434346e-03  
  9.636069239378e-04  ,4.478905461720e-02  ,-7.545369529412e-02  
  9.761069239378e-04  ,-5.345136777199e-03  ,-9.975823678176e-02  
  9.886069239378e-04  ,-4.913497318318e-02  ,-6.562575612107e-02  
  1.000577443957e-03  ,-6.658327198564e-02  ,3.627391431986e-03  
  1.013077443957e-03  ,-4.543734027619e-02  ,7.322909544117e-02  
  1.025577443957e-03  ,2.298833225496e-03  ,9.993418850123e-02  
  1.038077443957e-03  ,4.816350962953e-02  ,6.809918928202e-02  
  1.050577443957e-03  ,7.343941177165e-02  ,-3.627391431984e-03  
  1.063077443957e-03  ,5.523492722008e-02  ,-7.322909544117e-02  
  1.075577443957e-03  ,-1.154733120506e-02  ,-9.993418850123e-02  
  1.083169454455e-03  ,-3.194206806850e-02  ,-8.711278101063e-02  
  1.088647359729e-03  ,-4.850449320962e-02  ,-6.543384266303e-02  
  1.093785756946e-03  ,-6.010917531017e-02  ,-3.806068111150e-02  
  1.099112600207e-03  ,-6.510194880268e-02  ,-5.572808796047e-03  
  1.109766286731e-03  ,-5.389174606543e-02  ,5.758421842737e-02  
  1.121677297473e-03  ,-1.427329322462e-02  ,9.782862578090e-02  
  1.134177297473e-03  ,3.622720438622e-02  ,8.383065874630e-02  
  1.146677297473e-03  ,6.472529429092e-02  ,2.072582876079e-02  
  1.159177297473e-03  ,6.515437627689e-02  ,-5.451991062137e-02  
  1.171591848254e-03  ,5.625673540373e-03  ,-9.771594076137e-02  
  1.179657644153e-03  ,-1.776690605311e-02  ,-9.574831961874e-02  
  1.184997457385e-03  ,-3.721309037427e-02  ,-8.091108869814e-02  
  1.190006917834e-03  ,-5.239431778319e-02  ,-5.874335491709e-02  
  1.195192617297e-03  ,-6.196168029519e-02  ,-2.974844815687e-02  
  1.205564016223e-03  ,-6.176425533369e-02  ,3.425196350186e-02  
  1.215180105090e-03  ,-3.725288647815e-02  ,8.156166275581e-02  
  1.227680105090e-03  ,9.575920185215e-03  ,9.858548725725e-02  
  1.239742177844e-03  ,5.381787065027e-02  ,6.008131822520e-02  
  1.252242177844e-03  ,7.340565746156e-02  ,-1.404146375643e-02  
  1.264742177844e-03  ,4.982242458433e-02  ,-7.993894670511e-02  
  1.277242177844e-03  ,-1.839237925697e-02  ,-9.900927883576e-02  
  1.284747976184e-03  ,-3.781567702718e-02  ,-8.182228285450e-02  
  1.290413564563e-03  ,-5.315227398320e-02  ,-5.665668573705e-02  
  1.295757192492e-03  ,-6.292681069608e-02  ,-2.634371225314e-02  
  1.301249593616e-03  ,-6.525840691145e-02  ,7.843364052552e-03  
  1.312234395862e-03  ,-4.752465149231e-02  ,6.952083846873e-02  
  1.324734395862e-03  ,-1.794843454158e-03  ,9.998607518812e-02  
  1.337234395862e-03  ,4.639120127319e-02  ,7.188082511077e-02  
  1.349734395862e-03  ,6.605713428694e-02  ,1.668762558101e-03  
  1.362234395862e-03  ,5.745883614574e-02  ,-6.952083846873e-02  
  1.374734395862e-03  ,8.594222252956e-03  ,-9.998607518812e-02  
  1.387234395862e-03  ,-5.314688331267e-02  ,-7.188082511077e-02  
  1.396855062366e-03  ,-6.849112334259e-02  ,-1.963188165013e-02  
  1.408956807971e-03  ,-6.373201897527e-02  ,5.335334577755e-02  
  1.420703023791e-03  ,-1.065475459422e-02  ,9.637743697150e-02  
  1.428968709826e-03  ,1.469185827125e-02  ,9.690702181034e-02  
  1.434847158313e-03  ,3.683575170195e-02  ,8.146242962076e-02  
  1.441057485461e-03  ,5.533688950654e-02  ,5.327736631507e-02  
  1.446699422717e-03  ,6.403336853801e-02  ,2.058981034810e-02  
  1.457983297229e-03  ,5.799198132390e-02  ,-4.808337548505e-02  
  1.468746847033e-03  ,2.487453761629e-02  ,-9.238037022198e-02  
  1.479073995471e-03  ,-1.372204533412e-02  ,-9.674164699255e-02  
  1.489269918323e-03  ,-5.322427764107e-02  ,-6.242654542949e-02  
  1.501769918323e-03  ,-7.290543143223e-02  ,1.109781720513e-02  
  1.514269918323e-03  ,-5.139705431827e-02  ,7.812122903373e-02  
  1.526769918323e-03  ,1.636226179166e-02  ,9.938228440362e-02  
  1.534348195910e-03  ,3.633916028274e-02  ,8.324040966358e-02  
  1.539947408557e-03  ,5.195645301396e-02  ,5.904553685403e-02  
  1.545258230090e-03  ,6.227059176001e-02  ,2.935460340803e-02  
  1.550722402453e-03  ,6.530698739449e-02  ,-4.537430072903e-03  
  1.561650747180e-03  ,4.912066961492e-02  ,-6.683869405076e-02  
  1.574150747180e-03  ,4.223242805533e-03  ,-9.985766861134e-02  
  1.586650747180e-03  ,-4.466060983272e-02  ,-7.438137520636e-02  
  1.599150747180e-03  ,-6.597273831456e-02  ,-5.333480993450e-03  
  1.611650747180e-03  ,-4.990402838799e-02  ,6.683869405076e-02  
  1.624150747180e-03  ,-3.591458222913e-03  ,9.985766861134e-02  
  1.636650747180e-03  ,4.408822386589e-02  ,7.438137520636e-02  
  1.649150747180e-03  ,6.632534051128e-02  ,5.333480993452e-03  
  1.661650747180e-03  ,5.920248243447e-02  ,-6.683869405076e-02  
  1.674150747180e-03  ,1.124184099716e-02  ,-9.985766861134e-02  
  1.686650747180e-03  ,-5.155385039396e-02  ,-7.438137520636e-02  
  1.696134084582e-03  ,-6.752857152541e-02  ,-2.405210553870e-02  
  1.708006948352e-03  ,-5.460906835192e-02  ,4.821362042411e-02  
  1.719422048450e-03  ,-2.581253731282e-02  ,9.392104060312e-02  
  1.731922048450e-03  ,2.443226181453e-02  ,9.069015902758e-02  
  1.744422048450e-03  ,6.632071080063e-02  ,3.433421226745e-02  
  1.756922048450e-03  ,5.677087504516e-02  ,-4.213425038555e-02  
  1.768549245715e-03  ,2.864022164003e-02  ,-9.189790852225e-02  
  1.776008504748e-03  ,-1.194291732408e-03  ,-9.979930326231e-02  
  1.782379812121e-03  ,-2.858106487778e-02  ,-8.944094529520e-02  
  1.788982290149e-03  ,-5.032346157582e-02  ,-6.382809779859e-02  
  1.801482290149e-03  ,-6.682804790403e-02  ,9.300045090389e-03  
  1.813982290149e-03  ,-4.205204706484e-02  ,7.698034769610e-02  
  1.826482290149e-03  ,5.461310033872e-03  ,9.956660665764e-02  
  1.838982290149e-03  ,5.128925348948e-02  ,6.382809779859e-02  
  1.851482290149e-03  ,7.357757093333e-02  ,-9.300045090388e-03  
  1.863982290149e-03  ,5.237153800596e-02  ,-7.698034769610e-02  
  1.876482290149e-03  ,-1.529691077179e-02  ,-9.956660665764e-02  
  1.884023946643e-03  ,-3.516655665714e-02  ,-8.435207586905e-02  
  1.889602559924e-03  ,-5.109239676157e-02  ,-6.078025806232e-02  
  1.894847005725e-03  ,-6.173690342381e-02  ,-3.181450001644e-02  
  1.900258535266e-03  ,-6.532636732340e-02  ,1.624353544122e-03  
  1.911081594348e-03  ,-5.065197208155e-02  ,6.413658044573e-02  
  1.923512929797e-03  ,-6.926415482666e-03  ,9.956380899468e-02  
  1.936012929797e-03  ,4.262138325139e-02  ,7.699951433284e-02  
  1.948512929797e-03  ,6.572162960942e-02  ,9.329948470958e-03  
  1.961012929797e-03  ,5.161434889697e-02  ,-6.380497466897e-02  
  1.973512929797e-03  ,6.205776798418e-03  ,-9.956380899468e-02  
  1.986012929797e-03  ,-4.209459210125e-02  ,-7.699951433284e-02  
  1.998485463977e-03  ,-6.611571370359e-02  ,-9.501754584177e-03  
  2.010985463977e-03  ,-6.099521642326e-02  ,6.367199947730e-02  
  2.023485463977e-03  ,-1.430305259588e-02  ,9.954755978838e-02  
  2.035985463977e-03  ,4.964850795703e-02  ,7.710950967658e-02  
  2.045291799426e-03  ,6.620444775499e-02  ,2.915290809993e-02  
  2.056880849719e-03  ,5.669970782141e-02  ,-4.189934960827e-02  
  2.067796987414e-03  ,3.159722834646e-02  ,-8.993224954113e-02  
  2.080296987414e-03  ,-1.748007914297e-02  ,-9.451249336872e-02  
  2.092796987414e-03  ,-6.359406870009e-02  ,-4.372860039461e-02  
  2.105296987414e-03  ,-5.924688297212e-02  ,3.267091362707e-02  
  2.117154592395e-03  ,-3.427474109199e-02  ,8.809446983773e-02  
  2.126654714465e-03  ,2.840484298015e-03  ,9.946001135987e-02  
  2.135311025500e-03  ,3.923730919184e-02  ,7.973765671224e-02  
  2.143627065539e-03  ,6.195498402063e-02  ,3.898081756448e-02  
  2.153774160266e-03  ,6.860691952827e-02  ,-2.349211851804e-02  
  2.165230459094e-03  ,3.390263268265e-02  ,-8.174431144695e-02  
  2.173491567492e-03  ,9.071554882780e-03  ,-9.955119634538e-02  
  2.180484670520e-03  ,-2.064502275803e-02  ,-9.412065979393e-02  
  2.187694448352e-03  ,-4.691495006000e-02  ,-6.984151097213e-02  
  2.194460195422e-03  ,-6.216445924691e-02  ,-3.410899968554e-02  
  2.204521840930e-03  ,-6.725697831421e-02  ,2.803086598103e-02  
  2.214743703723e-03  ,-3.528066859802e-02  ,7.994470656194e-02  
  2.222501272082e-03  ,-1.256666506898e-02  ,9.877008408231e-02  
  2.228649801135e-03  ,1.333573798600e-02  ,9.738203379166e-02  
  2.235105794787e-03  ,3.838392174191e-02  ,8.050919748109e-02  
  2.241188711047e-03  ,5.551429169781e-02  ,5.257781131426e-02  
  2.253354543567e-03  ,6.546533742946e-02  ,-2.092150618520e-02  
  2.265300649524e-03  ,3.734154942350e-02  ,-8.199754700440e-02  
  2.277800649524e-03  ,-1.064834672263e-02  ,-9.845571908818e-02  
  2.290300649524e-03  ,-5.494155054030e-02  ,-5.723986622330e-02  
  2.302800649524e-03  ,-7.340403979410e-02  ,1.750632396676e-02  
  2.315300649524e-03  ,-4.794053610661e-02  ,8.199754700440e-02  
  2.327800649524e-03  ,2.064937409146e-02  ,9.845571908818e-02  
  2.335275930285e-03  ,3.965851896698e-02  ,7.987053641766e-02  
  2.341020101428e-03  ,5.457682251298e-02  ,5.347599732988e-02  
  2.346436971545e-03  ,6.365802838458e-02  ,2.220063410118e-02  
  2.351992696643e-03  ,6.501273686195e-02  ,-1.248779553555e-02  
  2.362699788928e-03  ,4.583609827190e-02  ,-7.159272238590e-02  
  2.375199788928e-03  ,8.446215646855e-05  ,-9.999212107672e-02  
  2.387699788928e-03  ,-4.802938995609e-02  ,-6.981749137126e-02  
  2.400199788928e-03  ,-6.593018556435e-02  ,1.255277888624e-03  
  2.412699788928e-03  ,-4.697292466323e-02  ,7.159272238590e-02  
  2.425199788928e-03  ,8.109141918081e-04  ,9.999212107672e-02  
  2.437699788928e-03  ,4.751684150507e-02  ,6.981749137126e-02  
  2.450199788928e-03  ,7.326385185999e-02  ,-1.255277888620e-03  
