#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E135
#Date Time: 2023-11-01 14:51:16.338
#Sample rate: 7.69231e+06Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 1.83125 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 10 kHz
#Period: 100 us
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: DC
#Offset: 5 V

Time (s),Channel 1 (V),Channel 2 (V)
0.09946757436363637,0.1017083714397524,0.07490235979940899
0.09946770436363638,0.09437466643342636,0.07858433745947555
0.09946783436363638,0.08704096142710363,0.07858433745948727
0.09946796436363638,0.09070781393029835,0.06385642681930477
0.09946809436363638,0.09804151893640096,0.06017444915906576
0.09946822436363638,0.09070781392998319,0.04544653851921311
0.09946835436363638,0.0797072564210477,0.04912851617894479
0.09946848436363638,0.0870409614272387,0.0417645608595032
0.09946861436363638,0.09070781393007324,0.0528104938392106
0.09946874436363638,0.08704096142748716,0.05281049383959905
0.09946887436363637,0.09437466643303283,0.06017444915894855
0.09946900436363637,0.09070781393038171,0.06017444915929347
0.09946913436363637,0.0943746664332596,0.07122038213906616
0.09946926436363637,0.09804151893642432,0.07122038213941778
0.09946939436363637,0.09804151893651436,0.06385642681946216
0.09946952436363637,0.08337410892410234,0.06385642681933491
0.09946965436363638,0.07604040391770292,0.06385642681933491
0.09946978436363638,0.08337410892398062,0.0638564268193165
0.09946991436363638,0.08704096142719368,0.06017444915934035
0.09947004436363638,0.09437466643330296,0.06385642681948225
0.09947017436363638,0.09070781392973806,0.07122038213921686
0.09947030436363638,0.07237355141454821,0.0638564268188259
0.09947043436363638,0.07237355141485836,0.04912851617901344
0.09947056436363638,0.07970725642100601,0.04544653851912772
0.09947069436363637,0.08337410892378051,0.04544653851912772
0.09947082436363637,0.08704096142694523,0.05281049383889917
0.09947095436363637,0.0870409614271003,0.04544653851938557
0.09947108436363637,0.08337410892406398,0.04912851617906702
0.09947121436363637,0.07970725642089763,0.04544653851920139
0.09947134436363637,0.08704096142700692,0.04544653851912772
0.09947147436363638,0.09804151893645432,0.06385642681923445
0.09947160436363638,0.09437466643338467,0.07122038213940941
0.09947173436363638,0.09804151893651436,0.06753840447937635
0.09947186436363638,0.09804151893651436,0.0675384044791905
0.09947199436363638,0.09804151893651436,0.05649247149925203
0.09947212436363638,0.09804151893639763,0.05649247149948644
0.09947225436363638,0.09437466643337633,0.06385642681947891
0.09947238436363638,0.09437466643320624,0.06753840447971793
0.09947251436363637,0.09070781393043174,0.07490235979907077
0.09947264436363637,0.07604040391835323,0.06753840447971123
0.09947277436363637,0.06870669891169033,0.06017444915957477
0.09947290436363637,0.07604040391746279,0.06385642681922273
0.09947303436363637,0.07970725642073921,0.06017444915937886
0.09947316436363637,0.07970725642082425,0.06017444915929347
0.09947329436363637,0.07237355141461158,0.06017444915929347
0.09947342436363638,0.07237355141454821,0.05281049383921729
0.09947355436363638,0.08337410892400896,0.04912851617921603
0.09947368436363638,0.09070781393028834,0.05649247149940272
0.09947381436363638,0.09437466643321958,0.06753840447937635
0.09947394436363638,0.0870409614271003,0.06753840447927087
0.09947407436363638,0.08704096142696857,0.06385642681933491
0.09947420436363638,0.08337410892380386,0.06385642681965305
0.09947433436363638,0.07970725642101101,0.07122038213885519
0.09947446436363637,0.08337410892378384,0.06017444915983094
0.09947459436363637,0.09070781392993817,0.06385642681918421
0.09947472436363637,0.0870409614272237,0.06385642681933491
0.09947485436363637,0.0870409614271003,0.06385642681933491
0.09947498436363637,0.07970725642096432,0.06753840447930604
0.09947511436363637,0.07604040391772793,0.06753840447937635
0.09947524436363638,0.07970725642080925,0.06385642681934998
0.09947537436363638,0.0797072564208476,0.05649247149922859
0.09947550436363638,0.08704096142698024,0.04912851617916916
0.09947563436363638,0.07604040391775294,0.04912851617923613
0.09947576436363638,0.07970725642082425,0.05281049383930436
0.09947589436363638,0.07970725642094431,0.05649247149913147
0.09947602436363638,0.08337410892425909,0.05281049383950864
0.09947615436363638,0.0907078139304134,0.06017444915964509
0.09947628436363637,0.09437466643318623,0.0675384044789946
0.09947641436363637,0.09804151893635261,0.0601744491596183
0.09947654436363637,0.0870409614275055,0.05649247149938766
0.09947667436363637,0.0760404039180114,0.05281049383931943
0.09947680436363637,0.07237355141462824,0.0528104938392106
0.09947693436363637,0.08704096142688686,0.04912851617922274
0.09947706436363637,0.09437466643332297,0.04912851617916916
0.09947719436363638,0.0870409614271003,0.04912851617916916
0.09947732436363638,0.09070781393018162,0.04176456085908628
0.09947745436363638,0.08337410892390724,0.04176456085925204
0.09947758436363638,0.07970725642074254,0.05281049383929264
0.09947771436363638,0.07604040391790635,0.05649247149925203
0.09947784436363638,0.08337410892409901,0.05649247149897743
0.09947797436363638,0.0870409614271003,0.04912851617933325
0.09947810436363638,0.0870409614269102,0.05281049383901972
0.09947823436363637,0.08337410892413569,0.04912851617934329
0.09947836436363637,0.08337410892396227,0.05281049383906325
0.09947849436363637,0.07970725642094265,0.05649247149913315
0.09947862436363637,0.08337410892387055,0.05281049383930269
0.09947875436363637,0.09437466643318124,0.06017444915916287
0.09947888436363637,0.1017083714395757,0.06017444915929347
0.09947901436363638,0.09437466643339634,0.05649247149926208
0.09947914436363638,0.09070781393027166,0.0491285161791859
0.09947927436363638,0.09804151893647101,0.05281049383925413
0.09947940436363638,0.09437466643330462,0.05649247149925203
0.09947953436363638,0.09070781393004156,0.05649247149944961
0.09947966436363638,0.08337410892421239,0.06385642681946049
0.09947979436363638,0.09070781393084529,0.06753840447952872
0.09947992436363638,0.1053752239429705,0.07122038213905611
0.09948005436363637,0.1090420764457433,0.06385642681970663
0.09948018436363637,0.1127089289489097,0.06753840447921897
0.09948031436363637,0.1127089289490664,0.07490235979919802
0.09948044436363637,0.1017083714399625,0.06017444915970872
0.09948057436363637,0.09804151893659106,0.05281049383936464
0.09948070436363637,0.09437466643342468,0.0528104938392106
0.09948083436363638,0.1053752239427254,0.05649247149923026
0.09948096436363638,0.1017083714396424,0.06385642681933491
0.09948109436363638,0.09437466643350306,0.06385642681927128
0.09948122436363638,0.1090420764458084,0.05649247149925203
0.09948135436363638,0.101708371439479,0.05649247149942616
0.09948148436363638,0.09437466643337633,0.06385642681979034
0.09948161436363638,0.09437466643295112,0.07858433745935835
0.09948174436363638,0.08337410892413069,0.07490235979878278
0.09948187436363637,0.08704096142690354,0.06017444916008377
0.09948200436363637,0.09070781393006989,0.04912851617967649
0.09948213436363637,0.09804151893623089,0.05281049383906827
0.09948226436363637,0.0833741089244225,0.06017444915906241
0.09948239436363637,0.07604040391785966,0.0564924714993391
0.09948252436363637,0.07604040391768624,0.05281049383927088
0.09948265436363637,0.07970725642079091,0.0528104938392106
0.09948278436363638,0.07604040391769291,0.0528104938392106
0.09948291436363638,0.07970725642086761,0.04912851617921269
0.09948304436363638,0.08704096142695522,0.0564924714993977
0.09948317436363638,0.07604040391768624,0.06753840447952705
0.09948330436363638,0.07604040391747947,0.07490235979945922
0.09948343436363638,0.06870669891180038,0.07490235979893682
0.09948356436363638,0.07970725642145123,0.0601744491588213
0.09948369436363638,0.09437466643374318,0.0491285161797217
0.09948382436363637,0.1017083714392922,0.06017444915875098
0.09948395436363637,0.09804151893666777,0.05649247149940607
0.09948408436363637,0.1053752239425403,0.06385642681908375
0.09948421436363637,0.1053752239427904,0.06385642681933491
0.09948434436363637,0.1090420764458567,0.06017444915936547
0.09948447436363637,0.1090420764459284,0.05281049383930101
0.09948460436363638,0.09804151893656439,0.0528104938392106
0.09948473436363638,0.09804151893650435,0.04912851617918925
0.09948486436363638,0.09437466643341301,0.05649247149921519
0.09948499436363638,0.09804151893651436,0.05281049383914529
0.09948512436363638,0.09804151893651436,0.04912851617889288
0.09948525436363638,0.09804151893639597,0.03808258319904484
0.09948538436363638,0.09437466643366647,0.03808258319948185
0.09948551436363638,0.1017083714396524,0.04912851617916916
0.09948564436363637,0.1017083714396524,0.04912851617916916
0.09948577436363637,0.09070781393073356,0.04912851617916916
0.09948590436363637,0.09070781393023832,0.0528104938390733
0.09948603436363637,0.08704096142721035,0.06017444915907245
0.09948616436363637,0.07970725642099101,0.06017444915929347
0.09948629436363637,0.08337410892390724,0.06017444915929347
0.09948642436363637,0.08337410892396227,0.05649247149928049
0.09948655436363638,0.08337410892396227,0.05281049383921227
0.09948668436363638,0.07604040391763621,0.04912851617921939
0.09948681436363638,0.06870669891141019,0.05649247149925203
0.09948694436363638,0.06870669891173035,0.0564924714993324
0.09948707436363638,0.08337410892438915,0.06017444915950779
0.09948720436363638,0.09804151893624423,0.06753840447951198
0.09948733436363638,0.09070781393007657,0.07122038213925537
0.09948746436363638,0.0870409614271003,0.06753840447937635
0.09948759436363637,0.0870409614271003,0.06753840447937635
0.09948772436363637,0.09070781393008991,0.06753840447937635
0.09948785436363637,0.09070781393023832,0.06385642681945715
0.09948798436363637,0.09437466643328295,0.06385642681933491
0.09948811436363637,0.09804151893644766,0.06385642681933491
0.09948824436363637,0.1017083714396124,0.06385642681933491
0.09948837436363638,0.1017083714396524,0.06385642681933491
0.09948850436363638,0.1017083714396824,0.07490235979944415
0.09948863436363638,0.1090420764459284,0.07122038213941778
