#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E135
#Date Time: 2023-11-01 14:50:45.579
#Sample rate: 4e+06Hz
#Samples: 4096

Time (s),DIO 0,DIO 1,DIO 3
-0.000477,0,0,0
-0.00047675,0,0,0
-0.0004765,0,0,0
-0.00047625,0,0,0
-0.000476,0,0,0
-0.00047575,0,0,0
-0.0004755,0,0,0
-0.00047525,0,0,0
-0.000475,0,0,0
-0.00047475,0,0,0
-0.0004745,0,0,0
-0.00047425,0,0,0
-0.000474,0,0,0
-0.00047375,0,0,0
-0.0004735,0,0,0
-0.00047325,0,0,0
-0.000473,0,0,0
-0.00047275,0,0,0
-0.0004725,0,0,0
-0.00047225,0,0,0
-0.000472,0,0,0
-0.00047175,0,0,0
-0.0004715,0,0,0
-0.00047125,0,0,0
-0.000471,0,0,0
-0.00047075,0,0,0
-0.0004705,0,0,0
-0.00047025,0,0,0
-0.00047,0,0,0
-0.00046975,0,0,0
-0.0004695,0,0,0
-0.00046925,0,0,0
-0.000469,0,0,0
-0.00046875,0,0,0
-0.0004685,0,0,0
-0.00046825,0,0,0
-0.000468,0,0,0
-0.00046775,0,0,0
-0.0004675,0,0,0
-0.00046725,0,0,0
-0.000467,0,0,0
-0.00046675,0,0,0
-0.0004665,0,0,0
-0.00046625,0,0,0
-0.000466,0,0,0
-0.00046575,0,0,0
-0.0004655,0,0,0
-0.00046525,0,0,0
-0.000465,0,0,0
-0.00046475,0,0,0
-0.0004645,0,0,0
-0.00046425,0,0,0
-0.000464,0,0,0
-0.00046375,0,0,0
-0.0004635,0,0,0
-0.00046325,0,0,0
-0.000463,0,0,0
-0.00046275,0,0,0
-0.0004625,0,0,0
-0.00046225,0,0,0
-0.000462,0,0,0
-0.00046175,0,0,0
-0.0004615,0,0,0
-0.00046125,0,0,0
-0.000461,0,0,0
-0.00046075,0,0,0
-0.0004605,0,0,0
-0.00046025,0,0,0
-0.00046,0,0,0
-0.00045975,0,0,0
-0.0004595,0,0,0
-0.00045925,0,0,0
-0.000459,0,0,0
-0.00045875,0,0,0
-0.0004585,0,0,0
-0.00045825,0,0,0
-0.000458,1,0,0
-0.00045775,1,0,0
-0.0004575,1,0,0
-0.00045725,1,0,0
-0.000457,1,0,0
-0.00045675,1,0,0
-0.0004565,1,0,0
-0.00045625,1,0,0
-0.000456,1,0,0
-0.00045575,1,0,0
-0.0004555,1,0,0
-0.00045525,1,0,0
-0.000455,1,0,0
-0.00045475,1,0,0
-0.0004545,1,0,0
-0.00045425,1,0,0
-0.000454,1,0,0
-0.00045375,1,0,0
-0.0004535,1,0,0
-0.00045325,1,0,0
-0.000453,1,0,0
-0.00045275,1,0,0
-0.0004525,1,0,0
-0.00045225,1,0,0
-0.000452,1,0,0
-0.00045175,1,0,0
-0.0004515,1,0,0
-0.00045125,1,0,0
-0.000451,1,0,0
-0.00045075,1,0,0
-0.0004505,1,0,0
-0.00045025,0,1,0
-0.00045,0,1,0
-0.00044975,0,1,0
-0.0004495,0,1,0
-0.00044925,0,1,0
-0.000449,0,1,0
-0.00044875,0,1,0
-0.0004485,0,1,0
-0.00044825,0,1,0
-0.000448,0,1,0
-0.00044775,0,1,0
-0.0004475,0,1,0
-0.00044725,0,1,0
-0.000447,0,1,0
-0.00044675,0,1,0
-0.0004465,0,1,0
-0.00044625,0,1,0
-0.000446,0,1,0
-0.00044575,0,1,0
-0.0004455,0,1,0
-0.00044525,0,1,0
-0.000445,0,1,0
-0.00044475,0,1,0
-0.0004445,0,1,0
-0.00044425,0,1,0
-0.000444,0,1,0
-0.00044375,0,1,0
-0.0004435,0,1,0
-0.00044325,0,1,0
-0.000443,0,1,0
-0.00044275,0,1,0
-0.0004425,0,1,0
-0.00044225,0,1,0
-0.000442,1,1,0
-0.00044175,1,1,0
-0.0004415,1,1,0
-0.00044125,1,1,0
-0.000441,1,1,0
-0.00044075,1,1,0
-0.0004405,1,1,0
-0.00044025,1,1,0
-0.00044,1,1,0
-0.00043975,1,1,0
-0.0004395,1,1,0
-0.00043925,1,1,0
-0.000439,1,1,0
-0.00043875,1,1,0
-0.0004385,1,1,0
-0.00043825,1,1,0
-0.000438,1,1,0
-0.00043775,1,1,0
-0.0004375,1,1,0
-0.00043725,1,1,0
-0.000437,1,1,0
-0.00043675,1,1,0
-0.0004365,1,1,0
-0.00043625,1,1,0
-0.000436,1,1,0
-0.00043575,1,1,0
-0.0004355,1,1,0
-0.00043525,1,1,0
-0.000435,1,1,0
-0.00043475,1,1,0
-0.0004345,1,1,0
-0.00043425,1,1,0
-0.000434,1,1,0
-0.00043375,1,1,0
-0.0004335,1,1,0
-0.00043325,1,1,0
-0.000433,1,1,0
-0.00043275,1,1,0
-0.0004325,1,1,0
-0.00043225,1,1,0
-0.000432,1,1,0
-0.00043175,1,1,0
-0.0004315,1,1,0
-0.00043125,1,1,0
-0.000431,1,1,0
-0.00043075,1,1,0
-0.0004305,1,1,0
-0.00043025,1,1,0
-0.00043,1,1,0
-0.00042975,1,1,0
-0.0004295,1,1,0
-0.00042925,1,1,0
-0.000429,1,1,0
-0.00042875,1,1,0
-0.0004285,1,1,0
-0.00042825,1,1,0
-0.000428,1,1,0
-0.00042775,1,1,0
-0.0004275,1,1,0
-0.00042725,1,1,0
-0.000427,1,1,0
-0.00042675,1,1,0
-0.0004265,1,1,0
-0.00042625,1,1,0
-0.000426,1,1,0
-0.00042575,1,1,0
-0.0004255,1,1,0
-0.00042525,1,1,0
-0.000425,1,1,0
-0.00042475,1,1,0
-0.0004245,1,1,0
-0.00042425,1,1,0
-0.000424,1,1,0
-0.00042375,1,1,0
-0.0004235,1,1,0
-0.00042325,1,1,0
-0.000423,1,1,0
-0.00042275,1,1,0
-0.0004225,1,1,0
-0.00042225,1,1,0
-0.000422,1,1,0
-0.00042175,1,1,0
-0.0004215,1,1,0
-0.00042125,1,1,0
-0.000421,1,1,0
-0.00042075,1,1,0
-0.0004205,1,1,0
-0.00042025,1,1,0
-0.00042,1,1,0
-0.00041975,1,1,0
-0.0004195,1,1,0
-0.00041925,1,1,0
-0.000419,1,1,0
-0.00041875,1,1,0
-0.0004185,1,1,0
-0.00041825,1,1,0
-0.000418,1,1,0
-0.00041775,1,1,0
-0.0004175,1,1,0
-0.00041725,1,1,0
-0.000417,1,1,0
-0.00041675,1,1,0
-0.0004165,1,1,0
-0.00041625,1,1,0
-0.000416,1,1,0
-0.00041575,1,1,0
-0.0004155,1,1,0
-0.00041525,1,1,0
-0.000415,1,1,0
-0.00041475,1,1,0
-0.0004145,1,1,0
-0.00041425,1,1,0
-0.000414,1,1,0
-0.00041375,1,1,0
-0.0004135,1,1,0
-0.00041325,1,1,0
-0.000413,1,1,0
-0.00041275,1,1,0
-0.0004125,1,1,0
-0.00041225,1,1,0
-0.000412,1,1,0
-0.00041175,1,1,0
-0.0004115,1,1,0
-0.00041125,1,1,0
-0.000411,1,1,0
-0.00041075,1,1,0
-0.0004105,1,1,0
-0.00041025,1,1,0
-0.00041,1,1,0
-0.00040975,1,1,0
-0.0004095,1,1,0
-0.00040925,1,1,0
-0.000409,1,1,0
-0.00040875,1,1,0
-0.0004085,1,1,0
-0.00040825,1,1,0
-0.000408,1,1,0
-0.00040775,1,1,0
-0.0004075,1,1,0
-0.00040725,1,1,0
-0.000407,1,1,0
-0.00040675,1,1,0
-0.0004065,0,1,0
-0.00040625,0,1,0
-0.000406,0,1,0
-0.00040575,0,1,0
-0.0004055,0,1,0
-0.00040525,0,1,0
-0.000405,0,1,0
-0.00040475,0,1,0
-0.0004045,0,1,0
-0.00040425,0,1,0
-0.000404,0,1,0
-0.00040375,0,1,0
-0.0004035,0,1,0
-0.00040325,0,1,0
-0.000403,0,1,0
-0.00040275,0,1,0
-0.0004025,0,1,0
-0.00040225,0,1,0
-0.000402,0,1,0
-0.00040175,0,1,0
-0.0004015,0,1,0
-0.00040125,0,1,0
-0.000401,0,1,0
-0.00040075,0,1,0
-0.0004005,0,1,0
-0.00040025,0,1,0
-0.0004,0,1,0
-0.00039975,0,1,0
-0.0003995,0,1,0
-0.00039925,0,1,0
-0.000399,0,1,0
-0.00039875,1,0,0
-0.0003985,1,0,0
-0.00039825,1,0,0
-0.000398,1,0,0
-0.00039775,1,0,0
-0.0003975,1,0,0
-0.00039725,1,0,0
-0.000397,1,0,0
-0.00039675,1,0,0
-0.0003965,1,0,0
-0.00039625,1,0,0
-0.000396,1,0,0
-0.00039575,1,0,0
-0.0003955,1,0,0
-0.00039525,1,0,0
-0.000395,1,0,0
-0.00039475,1,0,0
-0.0003945,1,0,0
-0.00039425,1,0,0
-0.000394,1,0,0
-0.00039375,1,0,0
-0.0003935,1,0,0
-0.00039325,1,0,0
-0.000393,1,0,0
-0.00039275,1,0,0
-0.0003925,1,0,0
-0.00039225,1,0,0
-0.000392,1,0,0
-0.00039175,1,0,0
-0.0003915,1,0,0
-0.00039125,1,0,0
-0.000391,1,0,0
-0.00039075,0,0,0
-0.0003905,0,0,0
-0.00039025,0,0,0
-0.00039,0,0,0
-0.00038975,0,0,0
-0.0003895,0,0,0
-0.00038925,0,0,0
-0.000389,0,0,0
-0.00038875,0,0,0
-0.0003885,0,0,0
-0.00038825,0,0,0
-0.000388,0,0,0
-0.00038775,0,0,0
-0.0003875,0,0,0
-0.00038725,0,0,0
-0.000387,0,0,0
-0.00038675,0,0,0
-0.0003865,0,0,0
-0.00038625,0,0,0
-0.000386,0,0,0
-0.00038575,0,0,0
-0.0003855,0,0,0
-0.00038525,0,0,0
-0.000385,0,0,0
-0.00038475,0,0,0
-0.0003845,0,0,0
-0.00038425,0,0,0
-0.000384,0,0,0
-0.00038375,0,0,0
-0.0003835,0,0,0
-0.00038325,0,0,0
-0.000383,0,0,0
-0.00038275,0,0,0
-0.0003825,0,0,0
-0.00038225,0,0,0
-0.000382,0,0,0
-0.00038175,0,0,0
-0.0003815,0,0,0
-0.00038125,0,0,0
-0.000381,0,0,0
-0.00038075,0,0,0
-0.0003805,0,0,0
-0.00038025,0,0,0
-0.00038,0,0,0
-0.00037975,0,0,0
-0.0003795,0,0,0
-0.00037925,0,0,0
-0.000379,0,0,0
-0.00037875,0,0,0
-0.0003785,0,0,0
-0.00037825,0,0,0
-0.000378,0,0,0
-0.00037775,0,0,0
-0.0003775,0,0,0
-0.00037725,0,0,0
-0.000377,0,0,0
-0.00037675,0,0,0
-0.0003765,0,0,0
-0.00037625,0,0,0
-0.000376,0,0,0
-0.00037575,0,0,0
-0.0003755,0,0,0
-0.00037525,0,0,0
-0.000375,0,0,0
-0.00037475,0,0,0
-0.0003745,0,0,0
-0.00037425,0,0,0
-0.000374,0,0,0
-0.00037375,0,0,0
-0.0003735,0,0,0
-0.00037325,0,0,0
-0.000373,0,0,0
-0.00037275,0,0,0
-0.0003725,0,0,0
-0.00037225,0,0,0
-0.000372,0,0,0
-0.00037175,0,0,0
-0.0003715,0,0,0
-0.00037125,0,0,0
-0.000371,0,0,0
-0.00037075,0,0,0
-0.0003705,0,0,0
-0.00037025,0,0,0
-0.00037,0,0,0
-0.00036975,0,0,0
-0.0003695,0,0,0
-0.00036925,0,0,0
-0.000369,0,0,0
-0.00036875,0,0,0
-0.0003685,0,0,0
-0.00036825,0,0,0
-0.000368,0,0,0
-0.00036775,0,0,0
-0.0003675,0,0,0
-0.00036725,0,0,0
-0.000367,0,0,0
-0.00036675,0,0,0
-0.0003665,0,0,0
-0.00036625,0,0,0
-0.000366,0,0,0
-0.00036575,0,0,0
-0.0003655,0,0,0
-0.00036525,0,0,0
-0.000365,0,0,0
-0.00036475,0,0,0
-0.0003645,0,0,0
-0.00036425,0,0,0
-0.000364,0,0,0
-0.00036375,0,0,0
-0.0003635,0,0,0
-0.00036325,0,0,0
-0.000363,0,0,0
-0.00036275,0,0,0
-0.0003625,0,0,0
-0.00036225,0,0,0
-0.000362,0,0,0
-0.00036175,0,0,0
-0.0003615,0,0,0
-0.00036125,0,0,0
-0.000361,0,0,0
-0.00036075,0,0,0
-0.0003605,0,0,0
-0.00036025,0,0,0
-0.00036,0,0,0
-0.00035975,0,0,0
-0.0003595,0,0,0
-0.00035925,0,0,0
-0.000359,0,0,0
-0.00035875,0,0,0
-0.0003585,0,0,0
-0.00035825,0,0,0
-0.000358,1,0,0
-0.00035775,1,0,0
-0.0003575,1,0,0
-0.00035725,1,0,0
-0.000357,1,0,0
-0.00035675,1,0,0
-0.0003565,1,0,0
-0.00035625,1,0,0
-0.000356,1,0,0
-0.00035575,1,0,0
-0.0003555,1,0,0
-0.00035525,1,0,0
-0.000355,1,0,0
-0.00035475,1,0,0
-0.0003545,1,0,0
-0.00035425,1,0,0
-0.000354,1,0,0
-0.00035375,1,0,0
-0.0003535,1,0,0
-0.00035325,1,0,0
-0.000353,1,0,0
-0.00035275,1,0,0
-0.0003525,1,0,0
-0.00035225,1,0,0
-0.000352,1,0,0
-0.00035175,1,0,0
-0.0003515,1,0,0
-0.00035125,1,0,0
-0.000351,1,0,0
-0.00035075,1,0,0
-0.0003505,1,0,0
-0.00035025,0,1,0
-0.00035,0,1,0
-0.00034975,0,1,0
-0.0003495,0,1,0
-0.00034925,0,1,0
-0.000349,0,1,0
-0.00034875,0,1,0
-0.0003485,0,1,0
-0.00034825,0,1,0
-0.000348,0,1,0
-0.00034775,0,1,0
-0.0003475,0,1,0
-0.00034725,0,1,0
-0.000347,0,1,0
-0.00034675,0,1,0
-0.0003465,0,1,0
-0.00034625,0,1,0
-0.000346,0,1,0
-0.00034575,0,1,0
-0.0003455,0,1,0
-0.00034525,0,1,0
-0.000345,0,1,0
-0.00034475,0,1,0
-0.0003445,0,1,0
-0.00034425,0,1,0
-0.000344,0,1,0
-0.00034375,0,1,0
-0.0003435,0,1,0
-0.00034325,0,1,0
-0.000343,0,1,0
-0.00034275,0,1,0
-0.0003425,0,1,0
-0.00034225,0,1,0
-0.000342,1,1,0
-0.00034175,1,1,0
-0.0003415,1,1,0
-0.00034125,1,1,0
-0.000341,1,1,0
-0.00034075,1,1,0
-0.0003405,1,1,0
-0.00034025,1,1,0
-0.00034,1,1,0
-0.00033975,1,1,0
-0.0003395,1,1,0
-0.00033925,1,1,0
-0.000339,1,1,0
-0.00033875,1,1,0
-0.0003385,1,1,0
-0.00033825,1,1,0
-0.000338,1,1,0
-0.00033775,1,1,0
-0.0003375,1,1,0
-0.00033725,1,1,0
-0.000337,1,1,0
-0.00033675,1,1,0
-0.0003365,1,1,0
-0.00033625,1,1,0
-0.000336,1,1,0
-0.00033575,1,1,0
-0.0003355,1,1,0
-0.00033525,1,1,0
-0.000335,1,1,0
-0.00033475,1,1,0
-0.0003345,1,1,0
-0.00033425,1,1,0
-0.000334,1,1,0
-0.00033375,1,1,0
-0.0003335,1,1,0
-0.00033325,1,1,0
-0.000333,1,1,0
-0.00033275,1,1,0
-0.0003325,1,1,0
-0.00033225,1,1,0
-0.000332,1,1,0
-0.00033175,1,1,0
-0.0003315,1,1,0
-0.00033125,1,1,0
-0.000331,1,1,0
-0.00033075,1,1,0
-0.0003305,1,1,0
-0.00033025,1,1,0
-0.00033,1,1,0
-0.00032975,1,1,0
-0.0003295,1,1,0
-0.00032925,1,1,0
-0.000329,1,1,0
-0.00032875,1,1,0
-0.0003285,1,1,0
-0.00032825,1,1,0
-0.000328,1,1,0
-0.00032775,1,1,0
-0.0003275,1,1,0
-0.00032725,1,1,0
-0.000327,1,1,0
-0.00032675,1,1,0
-0.0003265,1,1,0
-0.00032625,1,1,0
-0.000326,1,1,0
-0.00032575,1,1,0
-0.0003255,1,1,0
-0.00032525,1,1,0
-0.000325,1,1,0
-0.00032475,1,1,0
-0.0003245,1,1,0
-0.00032425,1,1,0
-0.000324,1,1,0
-0.00032375,1,1,0
-0.0003235,1,1,0
-0.00032325,1,1,0
-0.000323,1,1,0
-0.00032275,1,1,0
-0.0003225,1,1,0
-0.00032225,1,1,0
-0.000322,1,1,0
-0.00032175,1,1,0
-0.0003215,1,1,0
-0.00032125,1,1,0
-0.000321,1,1,0
-0.00032075,1,1,0
-0.0003205,1,1,0
-0.00032025,1,1,0
-0.00032,1,1,0
-0.00031975,1,1,0
-0.0003195,1,1,0
-0.00031925,1,1,0
-0.000319,1,1,0
-0.00031875,1,1,0
-0.0003185,1,1,0
-0.00031825,1,1,0
-0.000318,1,1,0
-0.00031775,1,1,0
-0.0003175,1,1,0
-0.00031725,1,1,0
-0.000317,1,1,0
-0.00031675,1,1,0
-0.0003165,1,1,0
-0.00031625,1,1,0
-0.000316,1,1,0
-0.00031575,1,1,0
-0.0003155,1,1,0
-0.00031525,1,1,0
-0.000315,1,1,0
-0.00031475,1,1,0
-0.0003145,1,1,0
-0.00031425,1,1,0
-0.000314,1,1,0
-0.00031375,1,1,0
-0.0003135,1,1,0
-0.00031325,1,1,0
-0.000313,1,1,0
-0.00031275,1,1,0
-0.0003125,1,1,0
-0.00031225,1,1,0
-0.000312,1,1,0
-0.00031175,1,1,0
-0.0003115,1,1,0
-0.00031125,1,1,0
-0.000311,1,1,0
-0.00031075,1,1,0
-0.0003105,1,1,0
-0.00031025,1,1,0
-0.00031,1,1,0
-0.00030975,1,1,0
-0.0003095,1,1,0
-0.00030925,1,1,0
-0.000309,1,1,0
-0.00030875,1,1,0
-0.0003085,1,1,0
-0.00030825,1,1,0
-0.000308,1,1,0
-0.00030775,1,1,0
-0.0003075,1,1,0
-0.00030725,1,1,0
-0.000307,1,1,0
-0.00030675,1,1,0
-0.0003065,0,1,0
-0.00030625,0,1,0
-0.000306,0,1,0
-0.00030575,0,1,0
-0.0003055,0,1,0
-0.00030525,0,1,0
-0.000305,0,1,0
-0.00030475,0,1,0
-0.0003045,0,1,0
-0.00030425,0,1,0
-0.000304,0,1,0
-0.00030375,0,1,0
-0.0003035,0,1,0
-0.00030325,0,1,0
-0.000303,0,1,0
-0.00030275,0,1,0
-0.0003025,0,1,0
-0.00030225,0,1,0
-0.000302,0,1,0
-0.00030175,0,1,0
-0.0003015,0,1,0
-0.00030125,0,1,0
-0.000301,0,1,0
-0.00030075,0,1,0
-0.0003005,0,1,0
-0.00030025,0,1,0
-0.0003,0,1,0
-0.00029975,0,1,0
-0.0002995,0,1,0
-0.00029925,0,1,0
-0.000299,0,1,0
-0.00029875,1,0,0
-0.0002985,1,0,0
-0.00029825,1,0,0
-0.000298,1,0,0
-0.00029775,1,0,0
-0.0002975,1,0,0
-0.00029725,1,0,0
-0.000297,1,0,0
-0.00029675,1,0,0
-0.0002965,1,0,0
-0.00029625,1,0,0
-0.000296,1,0,0
-0.00029575,1,0,0
-0.0002955,1,0,0
-0.00029525,1,0,0
-0.000295,1,0,0
-0.00029475,1,0,0
-0.0002945,1,0,0
-0.00029425,1,0,0
-0.000294,1,0,0
-0.00029375,1,0,0
-0.0002935,1,0,0
-0.00029325,1,0,0
-0.000293,1,0,0
-0.00029275,1,0,0
-0.0002925,1,0,0
-0.00029225,1,0,0
-0.000292,1,0,0
-0.00029175,1,0,0
-0.0002915,1,0,0
-0.00029125,1,0,0
-0.000291,1,0,0
-0.00029075,0,0,0
-0.0002905,0,0,0
-0.00029025,0,0,0
-0.00029,0,0,0
-0.00028975,0,0,0
-0.0002895,0,0,0
-0.00028925,0,0,0
-0.000289,0,0,0
-0.00028875,0,0,0
-0.0002885,0,0,0
-0.00028825,0,0,0
-0.000288,0,0,0
-0.00028775,0,0,0
-0.0002875,0,0,0
-0.00028725,0,0,0
-0.000287,0,0,0
-0.00028675,0,0,0
-0.0002865,0,0,0
-0.00028625,0,0,0
-0.000286,0,0,0
-0.00028575,0,0,0
-0.0002855,0,0,0
-0.00028525,0,0,0
-0.000285,0,0,0
-0.00028475,0,0,0
-0.0002845,0,0,0
-0.00028425,0,0,0
-0.000284,0,0,0
-0.00028375,0,0,0
-0.0002835,0,0,0
-0.00028325,0,0,0
-0.000283,0,0,0
-0.00028275,0,0,0
-0.0002825,0,0,0
-0.00028225,0,0,0
-0.000282,0,0,0
-0.00028175,0,0,0
-0.0002815,0,0,0
-0.00028125,0,0,0
-0.000281,0,0,0
-0.00028075,0,0,0
-0.0002805,0,0,0
-0.00028025,0,0,0
-0.00028,0,0,0
-0.00027975,0,0,0
-0.0002795,0,0,0
-0.00027925,0,0,0
-0.000279,0,0,0
-0.00027875,0,0,0
-0.0002785,0,0,0
-0.00027825,0,0,0
-0.000278,0,0,0
-0.00027775,0,0,0
-0.0002775,0,0,0
-0.00027725,0,0,0
-0.000277,0,0,0
-0.00027675,0,0,0
-0.0002765,0,0,0
-0.00027625,0,0,0
-0.000276,0,0,0
-0.00027575,0,0,0
-0.0002755,0,0,0
-0.00027525,0,0,0
-0.000275,0,0,0
-0.00027475,0,0,0
-0.0002745,0,0,0
-0.00027425,0,0,0
-0.000274,0,0,0
-0.00027375,0,0,0
-0.0002735,0,0,0
-0.00027325,0,0,0
-0.000273,0,0,0
-0.00027275,0,0,0
-0.0002725,0,0,0
-0.00027225,0,0,0
-0.000272,0,0,0
-0.00027175,0,0,0
-0.0002715,0,0,0
-0.00027125,0,0,0
-0.000271,0,0,0
-0.00027075,0,0,0
-0.0002705,0,0,0
-0.00027025,0,0,0
-0.00027,0,0,0
-0.00026975,0,0,0
-0.0002695,0,0,0
-0.00026925,0,0,0
-0.000269,0,0,0
-0.00026875,0,0,0
-0.0002685,0,0,0
-0.00026825,0,0,0
-0.000268,0,0,0
-0.00026775,0,0,0
-0.0002675,0,0,0
-0.00026725,0,0,0
-0.000267,0,0,0
-0.00026675,0,0,0
-0.0002665,0,0,0
-0.00026625,0,0,0
-0.000266,0,0,0
-0.00026575,0,0,0
-0.0002655,0,0,0
-0.00026525,0,0,0
-0.000265,0,0,0
-0.00026475,0,0,0
-0.0002645,0,0,0
-0.00026425,0,0,0
-0.000264,0,0,0
-0.00026375,0,0,0
-0.0002635,0,0,0
-0.00026325,0,0,0
-0.000263,0,0,0
-0.00026275,0,0,0
-0.0002625,0,0,0
-0.00026225,0,0,0
-0.000262,0,0,0
-0.00026175,0,0,0
-0.0002615,0,0,0
-0.00026125,0,0,0
-0.000261,0,0,0
-0.00026075,0,0,0
-0.0002605,0,0,0
-0.00026025,0,0,0
-0.00026,0,0,0
-0.00025975,0,0,0
-0.0002595,0,0,0
-0.00025925,0,0,0
-0.000259,0,0,0
-0.00025875,0,0,0
-0.0002585,0,0,0
-0.00025825,0,0,0
-0.000258,1,0,0
-0.00025775,1,0,0
-0.0002575,1,0,0
-0.00025725,1,0,0
-0.000257,1,0,0
-0.00025675,1,0,0
-0.0002565,1,0,0
-0.00025625,1,0,0
-0.000256,1,0,0
-0.00025575,1,0,0
-0.0002555,1,0,0
-0.00025525,1,0,0
-0.000255,1,0,0
-0.00025475,1,0,0
-0.0002545,1,0,0
-0.00025425,1,0,0
-0.000254,1,0,0
-0.00025375,1,0,0
-0.0002535,1,0,0
-0.00025325,1,0,0
-0.000253,1,0,0
-0.00025275,1,0,0
-0.0002525,1,0,0
-0.00025225,1,0,0
-0.000252,1,0,0
-0.00025175,1,0,0
-0.0002515,1,0,0
-0.00025125,1,0,0
-0.000251,1,0,0
-0.00025075,1,0,0
-0.0002505,1,0,0
-0.00025025,0,1,0
-0.00025,0,1,0
-0.00024975,0,1,0
-0.0002495,0,1,0
-0.00024925,0,1,0
-0.000249,0,1,0
-0.00024875,0,1,0
-0.0002485,0,1,0
-0.00024825,0,1,0
-0.000248,0,1,0
-0.00024775,0,1,0
-0.0002475,0,1,0
-0.00024725,0,1,0
-0.000247,0,1,0
-0.00024675,0,1,0
-0.0002465,0,1,0
-0.00024625,0,1,0
-0.000246,0,1,0
-0.00024575,0,1,0
-0.0002455,0,1,0
-0.00024525,0,1,0
-0.000245,0,1,0
-0.00024475,0,1,0
-0.0002445,0,1,0
-0.00024425,0,1,0
-0.000244,0,1,0
-0.00024375,0,1,0
-0.0002435,0,1,0
-0.00024325,0,1,0
-0.000243,0,1,0
