#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0E782
#Date Time: 2023-10-25 14:25:56.781
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 319.5 mV Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 100 mV
#Offset: 100 mV
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: DC
#Offset: 100 mV

Time (s),Channel 1 (V),Channel 2 (V)
-0.00258006,0.1764802078389626,0.1157111713127964
-0.00257943,0.1692255747517554,0.1137270279260095
-0.0025788,0.1583436251209363,0.1127349562326146
-0.00257817,0.1728528912953541,0.1147190996194022
-0.00257754,0.1655982582081468,0.1140577184904732
-0.00257691,0.1583436251209363,0.1127349562326146
-0.00257628,0.1547163085773327,0.1124042656681502
-0.00257565,0.1474616754901205,0.1114121939747561
-0.00257502,0.1438343589465153,0.1107508128458268
-0.00257439,0.1329524093157044,0.1120735751036848
-0.00257376,0.1148158265976731,0.1110815034102915
-0.00257313,0.1075611935104642,0.111412193974755
-0.0025725,0.1111885100540679,0.1090973600235036
-0.00257187,0.1256977762284889,0.1097587411524329
-0.00257124,0.1148158265976715,0.1090973600235032
-0.00257061,0.1111885100540679,0.1081052883301097
-0.00256998,0.100306560423252,0.1097587411524329
-0.00256935,0.1220704596848737,0.1081052883301105
-0.00256872,0.1184431431412784,0.1081052883301097
-0.00256809,0.122070459684882,0.1090973600235031
-0.00256746,0.1184431431412784,0.1077745977656451
-0.00256683,0.1148158265976731,0.1081052883301097
-0.0025662,0.1039338769668441,0.1061211449433219
-0.00256557,0.07491534461801519,0.1061211449433219
-0.00256494,0.08216997770522572,0.1071132166367158
-0.00256431,0.06040607844360402,0.1041370015565355
-0.00256368,0.06766071153080466,0.1047983826854634
