#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0E782
#Date Time: 2023-10-25 14:07:20.620
#Sample rate: 1.42857e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 319.5 mV Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 5 kHz
#Period: 200 us
#Amplitude: 100 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 5 kHz
#Period: 200 us
#Amplitude: 100 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 180 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.000286699512195122,-1.007255306139663,0.07139863567453512
-0.000286629512195122,-1.005933846760394,0.07172932623899976
-0.000286559512195122,-1.009898224898204,0.07536692244811061
-0.000286489512195122,-1.019478805397898,0.07503623188364612
-0.000286419512195122,-1.020469899932349,0.07470554131918149
-0.000286349512195122,-1.024764642914977,0.0743748507547176
-0.000286279512195122,-1.035336317949122,0.07602830357704003
-0.000286209512195122,-1.039961425776562,0.0756976130125754
-0.000286139512195122,-1.042604344535099,0.07470554131918133
-0.000286069512195122,-1.042273979690282,0.07437485075471685
-0.000285999512195122,-1.048881276586625,0.07437485075471685
-0.000285929512195122,-1.055158208638154,0.07404416019025252
-0.000285859512195122,-1.061765505534495,0.07470554131918149
-0.000285789512195122,-1.066720978206752,0.07404416019025221
-0.000285719512195122,-1.07299791025828,0.07503623188364718
-0.000285649512195122,-1.076962288396084,0.07735106583489858
-0.000285579512195122,-1.084230314982062,0.0766896847059693
-0.000285509512195122,-1.093810895481763,0.07834313752829174
-0.000285439512195122,-1.102070016602184,0.07668968470597005
-0.000285369512195122,-1.107025489274446,0.07702037527043394
-0.000285299512195122,-1.101739651757372,0.07536692244811045
-0.000285229512195122,-1.103391475981456,0.07470554131918179
-0.000285159512195122,-1.10306111113664,0.0766896847059693
-0.000285089512195122,-1.105704029895178,0.07602830357704063
-0.000285019512195122,-1.108016583808896,0.07735106583489798
-0.000284949512195122,-1.1099987728778,0.07768175639936321
-0.000284879512195122,-1.115284610394875,0.07801244696382785
-0.000284809512195122,-1.116275704929326,0.07801244696382785
-0.000284739512195122,-1.121561542446401,0.07801244696382785
-0.000284669512195122,-1.131472487790917,0.07834313752829233
-0.000284599512195122,-1.133454676859818,0.078012446963828
-0.000284529512195122,-1.133785041704636,0.07768175639936321
-0.000284459512195122,-1.134115406549452,0.07635899414150482
-0.000284389512195122,-1.132463582325368,0.07668968470596915
-0.000284319512195122,-1.135767230773539,0.0756976130125754
-0.000284249512195122,-1.140722703445797,0.07602830357704018
-0.000284179512195122,-1.141713797980247,0.07635899414150452
-0.000284109512195122,-1.140061973756162,0.0756976130125754
-0.000284039512195122,-1.145678176118053,0.0766896847059693
-0.000283969512195122,-1.144687081583603,0.0766896847059693
-0.000283899512195122,-1.153606932393666,0.07735106583489858
-0.000283829512195122,-1.159883864445191,0.07900451865722116
-0.000283759512195122,-1.159553499600375,0.07768175639936381
-0.000283689512195122,-1.161535688669277,0.07966589978615103
-0.000283619512195122,-1.166821526186353,0.07999659035061552
-0.000283549512195122,-1.169134080100071,0.07966589978615118
-0.000283479512195122,-1.177062836375684,0.0803272809150803
-0.000283409512195122,-1.181687944203126,0.07867382809275728
-0.000283339512195122,-1.185652322340928,0.07900451865722161
-0.000283269512195122,-1.189286335633919,0.07768175639936321
-0.000283199512195122,-1.191929254392459,0.07867382809275743
-0.000283129512195122,-1.197215091909528,0.07933520922168609
-0.000283059512195122,-1.201509834892154,0.08065797147954494
-0.000282989512195122,-1.201840199736972,0.07999659035061657
-0.000282919512195122,-1.203822388805873,0.08198073373740258
-0.000282849512195122,-1.209108226322949,0.08165004317293885
-0.000282779512195122,-1.209768956012585,0.08065797147954554
-0.000282709512195122,-1.214394063840021,0.08198073373740289
-0.000282639512195122,-1.217367347443378,0.08165004317293885
-0.000282569512195122,-1.219349536512281,0.0839648771241913
-0.000282499512195122,-1.225296103718987,0.08264211486633335
-0.000282429512195122,-1.227278292787892,0.08264211486633276
-0.000282359512195122,-1.232894495149784,0.08165004317293885
-0.000282289512195122,-1.244126899873563,0.08231142430186782
-0.000282219512195122,-1.246109088942471,0.0803272809150803
-0.000282149512195122,-1.245448359252836,0.08098866204400958
-0.000282079512195122,-1.250403831925092,0.08165004317293854
-0.000282009512195122,-1.2543682100629,0.08165004317293885
-0.000281939512195122,-1.259654047579974,0.08264211486633276
-0.000281869512195122,-1.265930979631497,0.08264211486633276
-0.000281799512195122,-1.268904263234855,0.08165004317293885
-0.000281729512195122,-1.269895357769306,0.08231142430186812
-0.000281659512195122,-1.274850830441562,0.08098866204401017
-0.000281589512195122,-1.278484843734553,0.08165004317293885
-0.000281519512195122,-1.28112776249309,0.08231142430186812
-0.000281449512195122,-1.285422505475711,0.08231142430186812
-0.000281379512195122,-1.287404694544616,0.08363418655972667
-0.000281309512195122,-1.282779586717176,0.08363418655972667
-0.000281239512195122,-1.285092140630895,0.08330349599526218
-0.000281169512195122,-1.286743964854982,0.08330349599526203
-0.000281099512195122,-1.293020896906508,0.08297280543079739
-0.000281029512195122,-1.290377978147972,0.08330349599526188
-0.000280959512195122,-1.291038707837605,0.08264211486633276
